FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
5r2/ppp3k1/2q2n2/8/3Q2p1/2B2b2/P7/2K1R1R1 w - - 0 1,Re3,e1e3,179CBP,0.6252531918052324,0.5531881623684916,139,58,g1g4,False,0.6647052499549302,0.49631798655933523,185,-4,e1e7,False,0.6277690067898279,0.5540980866051488,141,59
5r2/ppp3k1/2q2n2/4R3/3Q2p1/2B2b2/P7/2K3R1 b - - 0 1,Rd8,f8d8,180CBP,0.2914017646235272,0.4468118376315084,-241,-58,f8d8,True,0.2914017646235272,0.4468118376315084,-241,-58,f8d8,True,0.2914017646235272,0.4468118376315084,-241,-58
2r1r1k1/5pPp/1p2p3/p2bP3/3Np1PQ/1PB1R3/PKP4P/5q2 b - - 0 1,a4,a5a4,181CBP,0.467802342156336,0.44135784741538037,-35,-64,a5a4,True,0.467802342156336,0.44135784741538037,-35,-64,a5a4,True,0.467802342156336,0.44135784741538037,-35,-64
6k1/1q1b1ppp/3p4/Pp1Pp3/rBr1Q3/5N1P/5PP1/1R2R1K1 w - - 0 1,Qe3,e4e3,183CBP,0.6551969521297819,0.6060654870564154,174,117,e4e3,True,0.6551969521297819,0.6060654870564154,174,117,e4d3,False,0.4935847761771782,0.6640030811678618,-6,185
6k1/5p2/6p1/1ppPPq2/6n1/1PQ3Pp/4R2P/r3N1K1 b - - 0 1,Rd1,a1d1,184CBP,0.6536656669581995,0.674597170920925,172,198,a1d1,True,0.6536656669581995,0.674597170920925,172,198,a1d1,True,0.6536656669581995,0.674597170920925,172,198
r1b3k1/ppp1q1pp/2n1p3/3pP2P/8/2NB2Q1/PPP3P1/2K2R2 w - - 0 1,Bg6,d3g6,185CBP,0.5732911858790951,0.5910258971916128,80,100,h5h6,False,0.6107724759401061,0.5266697440308632,122,29,d3g6,True,0.5732911858790951,0.5910258971916128,80,100
4rnk1/1b5p/5Q2/3P1B2/8/2p3PP/1q3P2/3R2K1 w - - 0 1,Be6+,f5e6,186CBP,0.5426594427450482,0.5229967635676993,46,25,f6g5,False,0.5464253715374526,0.5413288883579234,50,45,f6g5,False,0.5464253715374526,0.5413288883579234,50,45
4q1k1/3b1pb1/p4np1/2BP4/2N4p/1rN2Q1P/1P1R2P1/4rRK1 b - - 0 1,Bb5,d7b5,187CBP,0.630886185982236,0.6312501413084699,145,146,d7b5,True,0.630886185982236,0.6312501413084699,145,146,d7b5,True,0.630886185982236,0.6312501413084699,145,146
r1b1k2r/1p1p1ppp/2nB4/q3p3/2P1n3/1pNQ2P1/PP2PP1P/R3KB1R b KQkq - 0 1,Nxd6,e4d6,188CBP,0.5193926549299883,0.5731136939018822,21,80,e4c3,False,0.539383728260082,0.591915609324709,42,101,e4c3,False,0.539383728260082,0.591915609324709,42,101
3rk3/pp3p2/2p1b1nB/2Q1p2P/2P5/5P2/PPn1NKP1/1q3B1R b - - 0 1,Nf4,g6f4,189CBP,0.327324368967175,0.44499235158754635,-195,-60,b1e1,False,0.5185188852890974,0.3534608279851336,20,-164,g6f4,True,0.327324368967175,0.44499235158754635,-195,-60
r2q3r/1p1bbQ2/4p1Bk/3pP3/1n1P1P2/pP4p1/Pn5P/R1B1R1K1 w - - 0 1,h4,h2h4,190CBP,0.640140109047886,0.5829922971166973,156,91,h2h4,True,0.640140109047886,0.5829922971166973,156,91,h2h4,True,0.640140109047886,0.5829922971166973,156,91
r2qk2r/1p1bbp2/4p3/3pP1p1/1n1P1N1p/pP3N2/Pn2QPPP/RBB1R1K1 w kq - 0 1,Ng6,f4g6,191CBP,0.4329155150033138,0.6113275248507526,-73,123,f4g6,True,0.4329155150033138,0.6113275248507526,-73,123,f4g6,True,0.4329155150033138,0.6113275248507526,-73,123
r2q1r1k/1pp3pn/p2p3p/n2N1b2/2BPN2b/7P/1PP2PP1/R1BQR1K1 w - - 0 1,Rxa5,a1a5,192CBP,0.6175706505013201,0.6060654870564154,130,117,a1a5,True,0.6175706505013201,0.6060654870564154,130,117,c4d3,False,0.6070684001094677,0.6209067564512851,118,134
3rr1k1/pq3pbp/N1p1p1p1/5b2/3B1Pn1/2P5/PP1Q2PP/R3RBK1 b - - 0 1,Rxd4,d8d4,193CBP,0.7434477621874056,0.7599656213987137,288,313,d8d4,True,0.7434477621874056,0.7599656213987137,288,313,d8d4,True,0.7434477621874056,0.7599656213987137,288,313
r4b1r/3b1k2/p1N1pp2/3p3P/6q1/1B6/PPPQ4/1K1RR3 w - - 0 1,Bxd5,b3d5,194CBP,0.7191778060379637,0.802055385834644,255,380,d2a5,False,0.7297872697072229,0.6818291390214323,269,207,b3d5,True,0.7191778060379637,0.802055385834644,255,380
3r1r2/7R/p2pB1k1/1p1Np3/4P3/1nP5/bPKQ1q2/3R4 w - - 0 1,Ne7+,d5e7,195CBP,0.5807449683328159,0.848542284825843,88,468,h7h6,False,0.6454489231079901,0.24818682246504542,162,-301,d5e7,True,0.5807449683328159,0.848542284825843,88,468
8/2Q1P1pk/1p5p/p1p2p2/P5r1/1P3bP1/2q2P1P/4R1K1 w - - 0 1,Qc8,c7c8,196CBP,0.7145350255029967,0.8639396241959597,249,502,e7e8q,False,0.7908880720318123,0.5156437324214209,361,17,c7c8,True,0.7145350255029967,0.8639396241959597,249,502
r2q2k1/4bp1r/1p2p1p1/p2pP1BN/b1pP2Q1/2n2N2/1P3PP1/2K1R2R b - - 0 1,Ne4,c3e4,197CBP,0.40402092838893633,0.4917160780856239,-105,-9,e7g5,False,0.4543058267946205,0.2803729359815208,-49,-256,c3e4,True,0.40402092838893633,0.4917160780856239,-105,-9
8/P5pk/6p1/6P1/2p2P1p/2P2QnP/3q4/6K1 b - - 0 1,Ne2+,g3e2,198CBP,0.7203727329348526,0.7504365514263222,257,299,d2c1,False,0.7438617360951238,0.5275875538925041,289,30,g3e2,True,0.7203727329348526,0.7504365514263222,257,299
r2r2k1/pppq1p1n/6pp/2QNb3/2PnP1b1/1P4P1/PB3PBP/R2R2K1 w - - 0 1,Rxd4,d1d4,199CBP,0.6441315616331773,0.6991379705974721,161,229,d1d4,True,0.6441315616331773,0.6991379705974721,161,229,d1d4,True,0.6441315616331773,0.6991379705974721,161,229
6k1/1q1b1ppp/3p4/Pp1Pp3/1r6/4QN1P/5PP1/4R1K1 w - - 0 1,Qb6,e3b6,200CBP,0.6644308116320574,0.5622703840425896,185,68,e3b6,True,0.6644308116320574,0.5622703840425896,185,68,e3a3,False,0.6482006207919316,0.6640030811678618,165,185
2b3k1/5ppp/1P1p4/1p1Pp3/1r6/5N1P/5PP1/4R1K1 w - - 0 1,Nxe5,f3e5,201CBP,0.5074524025518878,0.4286889425850106,8,-78,f3d2,False,0.5680240551103068,0.5631764176433595,74,69,f3d2,False,0.5680240551103068,0.5631764176433595,74,69
r6k/p6p/b3PP2/5p2/3p4/2P3R1/qPQ4P/2K5 w - - 0 1,e7,e6e7,202CBP,0.458004771351775,0.3825661400242328,-45,-130,e6e7,True,0.458004771351775,0.3825661400242328,-45,-130,b2b3,False,0.4121549565182021,0.5257517538936253,-96,28
2r3k1/pb2r1b1/1pp1q1Qp/3pNN2/1P1PnPP1/P3PR1P/8/5RK1 w - - 0 1,g5,g4g5,203CBP,0.6909152728975849,0.7949467516669484,218,368,f5h6,False,0.715893469023636,0.6944706044506174,250,223,g4g5,True,0.6909152728975849,0.7949467516669484,218,368
r7/5ppk/p7/q1pQ2B1/2pR2b1/P7/1PP3PP/1K2r2R w - - 0 1,Ka2,b1a2,204CBP,0.3576589742739342,0.4981589683200522,-159,-2,g5c1,False,0.4770981197871875,0.2924118006869085,-24,-240,b1a2,True,0.3576589742739342,0.4981589683200522,-159,-2
r7/5ppk/p7/2pQ2B1/2p3R1/P7/KPP3PP/4q2r w - - 0 1,Bc1,g5c1,205CBP,0.4741018857473449,0.5577340998516674,-28,63,g4h4,False,0.4903831634453546,0.35598925108778084,-10,-161,g5c1,True,0.4741018857473449,0.5577340998516674,-28,63
5rrk/pp2pbR1/2p1q2p/4Pp2/2P2P2/2PB4/P5QK/6R1 w - - 0 1,Qg4,g2g4,206CBP,0.23765510963310543,0.8043832929840153,-316,384,g2g3,False,0.4852337224339833,0.5,-16,0,g2g4,True,0.23765510963310543,0.8043832929840153,-316,384
r1b2rk1/4bp2/p5p1/q2nB1N1/8/1B2P3/1P3PP1/1QK4R b - - 0 1,Bh3,c8h3,207CBP,0.645274366105717,0.6139489294360486,162,126,c8h3,True,0.645274366105717,0.6139489294360486,162,126,c8h3,True,0.645274366105717,0.6139489294360486,162,126
R4br1/1N1k1p2/2p1p2q/4P2p/1p1P2pP/1PpB2B1/5PP1/6K1 w - - 0 1,Ra7,a8a7,208CBP,0.3533710181591717,0.5,-164,0,b7a5,False,0.37001957967613786,0.3661823363988792,-144,-149,a8a7,True,0.3533710181591717,0.5,-164,0
4b1rk/pp3Rb1/4p1R1/3pq2p/P7/2N5/1PP3P1/1K5Q w - - 0 1,Qc1,h1c1,209CBP,0.16649564842012587,0.8608813591131842,-437,495,g6g7,False,0.42267057274204856,0.3696073624137258,-84,-145,h1c1,True,0.16649564842012587,0.8608813591131842,-437,495
2r1N1k1/p4q2/1p3p2/3p1P1p/3P3Q/P6R/6PP/5nK1 b - - 0 1,Rc1,c8c1,210CBP,0.3077407581837681,0.8322565195986901,-220,435,c8e8,False,0.4974495597649302,0.5431567852197504,-2,47,c8c1,True,0.3077407581837681,0.8322565195986901,-220,435
