FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b2rk1/1p1nqpbp/p2p4/2pP2pn/P3P3/2NB1N1P/1P3PPB/R2Q1RK1 w - - 0 1,e5,e4e5,0.6424948251612346,0.7328028486085163,159,274,e4e5,True,0.6424948251612346,0.7328028486085163,159,274,e4e5,True,0.6424948251612346,0.7328028486085163,159,274
r2qkbnr/pppnpp1p/3p2p1/8/2PP2b1/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,Ng5,f3g5,0.5721534491147476,0.6363776066437299,78,152,f3g1,False,0.5864519071962848,0.6086996650452808,94,120,f3g5,True,0.5721534491147476,0.6363776066437299,78,152
r2q1rk1/pppnppbp/2n3p1/P7/3PP3/1QN1BP2/1P3P1P/R3KB1R w KQ - 0 1,e5,e4e5,0.6257584293067007,0.6148212729952696,139,127,e4e5,True,0.6257584293067007,0.6148212729952696,139,127,e4e5,True,0.6257584293067007,0.6148212729952696,139,127
3r4/p2q1kp1/Bp1nbp2/3p3p/1Q1P1B1P/PP6/5PP1/2R3K1 b - - 0 1,Qe7,d7e7,0.3886779281870274,0.44954372531791664,-122,-55,d7e7,True,0.3886779281870274,0.44954372531791664,-122,-55,d7e7,True,0.3886779281870274,0.44954372531791664,-122,-55
r3qbk1/1b3ppp/p1p2n2/n2P4/P1Pp4/3B1N1P/3N1PP1/R1BQ2K1 w - - 0 1,Nb3,d2b3,0.567625155418446,0.6286751633890878,73,143,d2b3,True,0.567625155418446,0.6286751633890878,73,143,d2b3,True,0.567625155418446,0.6286751633890878,73,143
1k1b2rr/3b1p2/p2ppp2/1pq2P2/4PN1p/3B1Q2/PPP3PP/1K1RR3 w - - 0 1,c3,c2c3,0.5572210703026151,0.5686035652810878,62,75,c2c3,True,0.5572210703026151,0.5686035652810878,62,75,c2c3,True,0.5572210703026151,0.5686035652810878,62,75
r5kr/1bqn1p1p/p3p1pQ/2p1P3/N1Pp4/1P1B4/P4PPP/R3R1K1 w - - 0 1,Be4,d3e4,0.5823867547761377,0.5540980866051488,90,59,f2f4,False,0.5889286140235224,0.6252304785769166,97,139,f2f4,False,0.5889286140235224,0.6252304785769166,97,139
3rr1k1/1p1nqp1p/p2b2p1/2p1p3/1P2P3/PQBP1NP1/5P1P/3RR1K1 w - - 0 1,b5,b4b5,0.5373957129389373,0.531256867324871,40,34,b4b5,True,0.5373957129389373,0.531256867324871,40,34,b4b5,True,0.5373957129389373,0.531256867324871,40,34
rn1r2k1/pp2bppp/2p1bn2/8/2PP4/2NB1N2/PP1B2PP/4RRK1 w - - 0 1,Ne2,c3e2,0.5721236036277052,0.5559168418448287,78,61,c3e2,True,0.5721236036277052,0.5559168418448287,78,61,a2a4,False,0.523198752422668,0.5998952814867482,25,110
r1bq1rk1/p3npp1/2p1pb1p/8/N2P4/5N2/PP1B1PPP/R2QR1K1 w - - 0 1,Bb4,d2b4,0.5481927269352298,0.5495449603745888,52,54,d2b4,True,0.5481927269352298,0.5495449603745888,52,54,d2b4,True,0.5481927269352298,0.5495449603745888,52,54
rn3rk1/ppq2ppp/4b3/nBP1p3/1Q2P3/P1P1BP2/4N1PP/R4RK1 w - - 0 1,Nd4,e2d4,0.5624509503697827,0.5468090461073719,68,51,e2d4,True,0.5624509503697827,0.5468090461073719,68,51,e2d4,True,0.5624509503697827,0.5468090461073719,68,51
r2qk1nr/pp1bppbp/3p2p1/n1p5/2B1PP2/2NP1N2/PPP3PP/R1BQ1RK1 b kq - 0 1,Nxc4,a5c4,0.5825301279456481,0.6355251419984301,90,151,a5c4,True,0.5825301279456481,0.6355251419984301,90,151,a5c4,True,0.5825301279456481,0.6355251419984301,90,151
r2q1r2/1pp3kp/p1np2p1/2n1ppb1/4P3/2PPBQ1P/PPB1NPP1/R3R1K1 w - - 0 1,Bxc5,e3c5,0.5470292328007502,0.5686035652810878,51,75,e4f5,False,0.5958572448816725,0.5468090461073719,105,51,e3c5,True,0.5470292328007502,0.5686035652810878,51,75
3rr1k1/pp1bbppp/1q2pn2/8/3N1B2/1BP2Q2/PP3PPP/R3R1K1 w - - 0 1,Be5,f4e5,0.569990717967507,0.5794073444653803,76,87,f4e5,True,0.569990717967507,0.5794073444653803,76,87,f4e5,True,0.569990717967507,0.5794073444653803,76,87
3r1rk1/pp4pp/2n1pq2/2np3b/5P2/P1NB1NP1/1PPQ3P/4RRK1 w - - 0 1,Ne5,f3e5,0.5056678625319581,0.5119644756166626,6,13,f3e5,True,0.5056678625319581,0.5119644756166626,6,13,f3e5,True,0.5056678625319581,0.5119644756166626,6,13
r4rk1/p3pp1p/1np1b1p1/4Q3/N1P3P1/qP3P2/P6P/1K1R1B1R w - - 0 1,Qc5,e5c5,0.5997458012957206,0.6252304785769166,109,139,e5c5,True,0.5997458012957206,0.6252304785769166,109,139,e5c5,True,0.5997458012957206,0.6252304785769166,109,139
1rb1r1k1/1p1nqp1p/p2b1np1/4p3/1P1N4/P1N1P2P/1BQRBPP1/R5K1 w - - 0 1,Ndb5,d4b5,0.6638601788964259,0.7455783621617914,184,292,d4b5,True,0.6638601788964259,0.7455783621617914,184,292,d4b5,True,0.6638601788964259,0.7455783621617914,184,292
1rb2rk1/2q1bppp/p1p1pn2/6B1/2NP4/2P2B2/P4PPP/R2QK2R w KQ - 0 1,Bh4,g5h4,0.5663141675987151,0.6372292155838937,72,153,g5h4,True,0.5663141675987151,0.6372292155838937,72,153,g5h4,True,0.5663141675987151,0.6372292155838937,72,153
1q1rr1k1/1p2ppbp/p1np2p1/2n5/2PNP3/4BP2/PP1QB1PP/2RR2K1 b - - 0 1,Nxd4,c6d4,0.5006623116663409,0.5055228953683342,0,6,g7d4,False,0.5038954589764438,0.4917160780856239,4,-9,c6d4,True,0.5006623116663409,0.5055228953683342,0,6
r1q1rbk1/2p2ppp/p4Bb1/2p3Q1/N1P5/1P3P2/P5PP/R3R1K1 w - - 0 1,Be7,f6e7,0.4020698466836541,0.5865684965842631,-107,95,f6c3,False,0.5179022780040314,0.5027615319200139,19,3,f6e7,True,0.4020698466836541,0.5865684965842631,-107,95
5rk1/1pr1nppp/pq1Np3/3pP3/1P3P2/P2Q1R2/2P3PP/3R3K b - - 0 1,Qc6,b6c6,0.5257035348590173,0.545896437602999,27,50,b6c6,True,0.5257035348590173,0.545896437602999,27,50,b6c6,True,0.5257035348590173,0.545896437602999,27,50
2rq1rk1/pp1nbppp/2p1p1b1/P2pPn2/2PP4/1N3N2/1P1BBPPP/R2Q1RK1 b - - 0 1,dxc4,d5c4,0.5208137879010294,0.5431567852197504,22,47,d5c4,True,0.5208137879010294,0.5431567852197504,22,47,d5c4,True,0.5208137879010294,0.5431567852197504,22,47
1rb3k1/2q3b1/p1npB1p1/8/5P1B/7Q/PP4PP/5R1K b - - 0 1,Bxe6,c8e6,0.6468748213609172,0.5838871815019091,164,92,c8e6,True,0.6468748213609172,0.5838871815019091,164,92,c8e6,True,0.6468748213609172,0.5838871815019091,164,92
1r5r/p3npk1/2bq2p1/2pp4/3n1PP1/PpNP2B1/1P1Q2B1/4RRK1 b - - 0 1,Rbe8,b8e8,0.5700270749990106,0.6456972666879179,76,163,f7f5,False,0.5884716403465754,0.6582286101488871,97,178,f7f5,False,0.5884716403465754,0.6582286101488871,97,178
rn3rk1/p2pqpb1/bpp1p3/4N2p/2PP2pP/1QN3P1/PP2PPB1/R2R2K1 w - - 0 1,e3,e2e3,0.6340331708878717,0.6623581358171662,149,183,a1c1,False,0.6429826245144004,0.6431661450174323,159,160,e2e3,True,0.6340331708878717,0.6623581358171662,149,183
2rq1rk1/3pbppp/p3p3/1p1bP3/3P4/4Q3/PP1B1PPP/R3NRK1 b - - 0 1,d6,d7d6,0.5864860011132318,0.6051860475782356,94,116,d8b6,False,0.5942424902805639,0.5901355884591462,103,99,d7d6,True,0.5864860011132318,0.6051860475782356,94,116
r1b1kb1r/3p1ppp/p3p3/1p6/2q1PP2/2N1B3/PPPQ2PP/1K1R3R w kq - 0 1,Bd4,e3d4,0.6273384853694379,0.6209067564512851,141,134,f4f5,False,0.6321299934968185,0.6363776066437299,147,152,f4f5,False,0.6321299934968185,0.6363776066437299,147,152
r4rk1/1pq1npbp/4p1p1/1BPpn3/1P3B2/5N1P/2P2PP1/1R1Q1RK1 w - - 0 1,Kh1,g1h1,0.6365753514338341,0.6729785473928086,152,196,g1h1,True,0.6365753514338341,0.6729785473928086,152,196,g1h1,True,0.6365753514338341,0.6729785473928086,152,196
rn3rk1/ppqbbppp/4pn2/8/1PN5/NQ2P1P1/P2B1PBP/R3K2R w KQ - 0 1,b5,b4b5,0.5792784754777328,0.5577340998516674,86,63,b4b5,True,0.5792784754777328,0.5577340998516674,86,63,b4b5,True,0.5792784754777328,0.5577340998516674,86,63
1rb1k2r/1pqnb1pp/p2ppp2/8/P2QP3/2N1BN1P/1PP2PP1/R2R2K1 w k - 0 1,Qa7,d4a7,0.5732150545678314,0.6565700162843596,80,176,f3d2,False,0.5745759688353048,0.5990111810176295,81,109,d4a7,True,0.5732150545678314,0.6565700162843596,80,176
r3k1r1/pb6/1p1Bq2p/P1p1Pp2/6P1/6Q1/2P3PP/1R2R1K1 w q - 0 1,h3,h2h3,0.7076225656373905,0.7469727509866535,240,294,h2h3,True,0.7076225656373905,0.7469727509866535,240,294,h2h3,True,0.7076225656373905,0.7469727509866535,240,294
5r1k/1p2b1pp/p2p4/4p2q/4Pr2/P2R1PR1/NPP1Q2P/1K6 w - - 0 1,Qg2,e2g2,0.5642712874344842,0.5776116974476763,70,85,a2c3,False,0.5736744497298945,0.5349228039541688,80,38,e2g2,True,0.5642712874344842,0.5776116974476763,70,85
5br1/5q1k/rpp2pp1/p1p1p2n/P1P1P1RP/3P1N2/2PB1PQK/1R6 w - - 0 1,Ng1,f3g1,0.5702114878521646,0.5658919665398462,76,72,f3g1,True,0.5702114878521646,0.5658919665398462,76,72,d2e3,False,0.5658179695206031,0.5767131009559461,71,84
2r1kbr1/5p2/p3p2p/1pP1P2n/2p1NB1P/5P2/PP3P2/3RK2R b K - 0 1,f5,f7f5,0.44714261710005665,0.5,-57,0,f7f5,True,0.44714261710005665,0.5,-57,0,f7f5,True,0.44714261710005665,0.5,-57,0
2r1r1k1/1p2bppp/p2pb3/6P1/2q1PQ2/1NN5/PPP4P/1K1R2R1 w - - 0 1,h4,h2h4,0.5540485054048847,0.5495449603745888,58,54,h2h4,True,0.5540485054048847,0.5495449603745888,58,54,h2h4,True,0.5540485054048847,0.5495449603745888,58,54
2bq1rk1/4bppp/1Pp2n2/2Pp4/1p6/1N3PP1/2Q2P1P/B3KB1R w K - 0 1,h4,h2h4,0.6370242100705177,0.6515713880482262,152,170,f1d3,False,0.6838321550755431,0.6448544575649283,209,162,f1e2,False,0.6517540021555173,0.659883343273332,170,180
3r1r1k/5ppp/p1Bp1n2/3P4/3Q4/6RP/1Pq2PP1/4R1K1 w - - 0 1,b4,b2b4,0.6476084098530863,0.7083494652148071,165,241,b2b4,True,0.6476084098530863,0.7083494652148071,165,241,b2b4,True,0.6476084098530863,0.7083494652148071,165,241
2r3k1/p2n1pbp/qp2p1p1/4P1BP/3P1Q2/5N2/P2R1PP1/2rR2K1 w - - 0 1,Be7,g5e7,0.5821613362441863,0.6406270050754315,90,157,h5h6,False,0.6092584865269663,0.5477213400816676,120,52,g5e7,True,0.5821613362441863,0.6406270050754315,90,157
4q1k1/pb1n1ppp/1ppb1n2/6N1/2PP4/2N3P1/PBQ2P1P/5BK1 w - - 0 1,c5,c4c5,0.5528856788483473,0.5847815132358991,57,93,c4c5,True,0.5528856788483473,0.5847815132358991,57,93,c4c5,True,0.5528856788483473,0.5847815132358991,57,93
r4rk1/pp3ppp/4pn2/2bqN1B1/8/8/PPP1QPPP/R4RK1 w - - 0 1,Rfe1,f1e1,0.528868190752883,0.519321294202434,31,21,g5f6,False,0.5293095648389221,0.49631798655933523,31,-4,f1d1,False,0.49759791982833373,0.5239152574834706,-2,26
6r1/1pp2r2/2k1p1pb/p1p1Pn1p/P1P2P2/NP1R2PP/6K1/2BR4 w - - 0 1,h4,h3h4,0.5803282237192713,0.5704090259445697,88,77,d3d8,False,0.5830452624127997,0.585675286773559,91,94,d3d8,False,0.5830452624127997,0.585675286773559,91,94
4r1k1/pp2rb1p/2p3p1/5pR1/1P1P1N1P/4PP2/1P3K2/4R3 w - - 0 1,Nd3,f4d3,0.5715876788605567,0.5422429789460687,78,46,f4d3,True,0.5715876788605567,0.5422429789460687,78,46,f4h5,False,0.5323502690086572,0.5559168418448287,35,61
2r1k1r1/3pb3/p1q1pp2/7p/PpP1NPn1/1P3Q2/1B4PP/R4R1K w - - 0 1,f5,f4f5,0.6000425330519793,0.6363776066437299,110,152,f4f5,True,0.6000425330519793,0.6363776066437299,110,152,f4f5,True,0.6000425330519793,0.6363776066437299,110,152
r1bqnrk1/p3p1bp/1pp2ppB/2p5/4P3/2NP1N1P/PPPQ1PP1/R3K2R w KQ - 0 1,e5,e4e5,0.5696060336321576,0.5812008926446736,76,89,e4e5,True,0.5696060336321576,0.5812008926446736,76,89,e4e5,True,0.5696060336321576,0.5812008926446736,76,89
2r5/1p2p1k1/3pP3/2bP2p1/2R2pPp/1B3P2/P6P/7K b - - 0 1,h3,h4h3,0.7043276350122276,0.7262643485404467,235,265,h4h3,True,0.7043276350122276,0.7262643485404467,235,265,b7b5,False,0.6454543007106446,0.7406582830702547,162,285
5k1r/7p/1p1r1pp1/p1nP4/4P3/4RP2/B5PP/1R4K1 b - - 0 1,g5,g6g5,0.42272778111672166,0.410755311431655,-84,-98,g6g5,True,0.42272778111672166,0.410755311431655,-84,-98,g6g5,True,0.42272778111672166,0.410755311431655,-84,-98
5rk1/p1pB2np/2Pp2pB/1p1Pp1Q1/4P2P/8/1q4N1/6K1 w - - 0 1,Bf5,d7f5,0.5061908515351243,0.7211104801138942,6,258,g1h2,False,0.7125063967291836,0.7385308477502253,246,282,g1h2,False,0.7125063967291836,0.7385308477502253,246,282
8/p3nk2/1p2Np2/4nPpp/2q1P3/P5PP/b2Q1BBK/8 b - - 0 1,Bb3,a2b3,0.36899468170435323,0.47516641034760715,-145,-27,a2b3,True,0.36899468170435323,0.47516641034760715,-145,-27,a2b3,True,0.36899468170435323,0.47516641034760715,-145,-27
5rk1/p1Q5/1p3Pq1/2pr3p/P2Bp2P/R7/1P4PK/8 b - - 0 1,e3,e4e3,0.5138761632354285,0.6802294368681915,15,205,e4e3,True,0.5138761632354285,0.6802294368681915,15,205,e4e3,True,0.5138761632354285,0.6802294368681915,15,205
rn4k1/4qppp/p1pNp3/2P5/Pr1P4/5Q1P/5PP1/R2R2K1 w - - 0 1,a5,a4a5,0.7718349692933618,0.8123675424543686,330,398,a4a5,True,0.7718349692933618,0.8123675424543686,330,398,a4a5,True,0.7718349692933618,0.8123675424543686,330,398
2r2rk1/pb1qbppp/np2p3/3p4/1P1P4/P1N3P1/3BPPBP/R2Q1RK1 b - - 0 1,Nc7,a6c7,0.5554580861530196,0.5595498132599205,60,65,a6c7,True,0.5554580861530196,0.5595498132599205,60,65,a6c7,True,0.5554580861530196,0.5595498132599205,60,65
r4rk1/pp1bnpb1/1q2p2p/3p2pB/2pPP3/2P3P1/PPQN1PPN/R4RK1 w - - 0 1,e5,e4e5,0.6225510993288834,0.6269544312155905,135,141,e4e5,True,0.6225510993288834,0.6269544312155905,135,141,e4e5,True,0.6225510993288834,0.6269544312155905,135,141
3nr1k1/2qbbppp/5n2/1pp1p3/4P3/1BPPNN2/3B1PPP/Q3R1K1 w - - 0 1,c4,c3c4,0.5869781822202351,0.5945811119487451,95,104,c3c4,True,0.5869781822202351,0.5945811119487451,95,104,c3c4,True,0.5869781822202351,0.5945811119487451,95,104
r2q1rk1/2pnbppp/p2p4/3P4/Pp6/1B6/1PP2PPP/R1BQR1K1 w - - 0 1,a5,a4a5,0.54615685865007,0.5631764176433595,50,69,c1d2,False,0.5464418694221929,0.5550076484124536,50,60,a4a5,True,0.54615685865007,0.5631764176433595,50,69
r1r3k1/p4pp1/6b1/4P2p/5B2/P2p1PP1/1P3RP1/R5K1 w - - 0 1,Bd2,f4d2,0.5169033760263386,0.5413288883579234,18,45,f4d2,True,0.5169033760263386,0.5413288883579234,18,45,f4d2,True,0.5169033760263386,0.5413288883579234,18,45
2rq1rk1/1b2bpp1/2p1pn1p/pp6/3PN3/P2BP3/1PQB1PPP/R4RK1 b - - 0 1,c5,c6c5,0.4915125804880486,0.5540980866051488,-9,59,c6c5,True,0.4915125804880486,0.5540980866051488,-9,59,c6c5,True,0.4915125804880486,0.5540980866051488,-9,59
1r3rk1/q2n1nbp/b1pp1pp1/p3p3/N1PPP3/5NB1/P1Q1BPPP/3RR1K1 w - - 0 1,c5,c4c5,0.5897311994545957,0.6465391720148663,98,164,c4c5,True,0.5897311994545957,0.6465391720148663,98,164,c4c5,True,0.5897311994545957,0.6465391720148663,98,164
rn2k1nr/pp2ppbp/2pp2p1/8/N1PPP3/q7/P2B1PPP/R2QKB1R w KQkq - 0 1,h4,h2h4,0.6292686344686731,0.7022268698712444,143,233,h2h4,True,0.6292686344686731,0.7022268698712444,143,233,h2h4,True,0.6292686344686731,0.7022268698712444,143,233
r2q1rk1/p2n1ppp/1p2p3/3b4/3P4/P1BB3Q/1P3PPP/R3K2R b KQ - 0 1,f5,f7f5,0.5056356234658509,0.5073636275599663,6,8,f7f5,True,0.5056356234658509,0.5073636275599663,6,8,d7f6,False,0.47318140826669114,0.511044443209752,-29,12
2r1k2r/pb3pp1/1q1bp2p/2n3P1/1p1Q3P/4PN2/PP1BBP2/R3K1R1 b Qk - 0 1,Bxf3,b7f3,0.5645818702348726,0.6355251419984301,70,151,b7f3,True,0.5645818702348726,0.6355251419984301,70,151,b7f3,True,0.5645818702348726,0.6355251419984301,70,151
2r1k2r/1q1nbpp1/p3p2p/1p1b4/3N1B1P/3B1P2/PPPQR1P1/1K1R4 b k - 0 1,Nc5,d7c5,0.5519837311188405,0.6312501413084699,56,146,d7c5,True,0.5519837311188405,0.6312501413084699,56,146,d7c5,True,0.5519837311188405,0.6312501413084699,56,146
r2qkb1r/1p3ppp/pn1pbn2/N3p3/4P1P1/2N1BP2/PPP4P/R2QKB1R b KQkq - 0 1,d5,d6d5,0.6292637966973653,0.6473801693008373,143,165,d6d5,True,0.6292637966973653,0.6473801693008373,143,165,d6d5,True,0.6292637966973653,0.6473801693008373,143,165
5rk1/1p4pp/pB1p3q/b2P4/N1P5/3Q2Pb/PP5P/3R2K1 b - - 0 1,Bxb6+,a5b6,0.7335536669909166,0.8442339860303731,275,459,a5b6,True,0.7335536669909166,0.8442339860303731,275,459,a5b6,True,0.7335536669909166,0.8442339860303731,275,459
r2qr1k1/ppb2ppp/2p1pnb1/8/4P1P1/BPP2B1P/P2NQP2/3R1RK1 b - - 0 1,Nd5,f6d5,0.6074536787966305,0.7143973722366109,118,249,f6d5,True,0.6074536787966305,0.7143973722366109,118,249,f6d5,True,0.6074536787966305,0.7143973722366109,118,249
2r2rk1/pp3ppp/1b2q3/2ppPN2/3P4/2P2Q2/P4PPP/R4RK1 w - - 0 1,c4,c3c4,0.5119772602728963,0.6721676854974802,13,195,a1d1,False,0.5354476651234399,0.5622703840425896,38,68,c3c4,True,0.5119772602728963,0.6721676854974802,13,195
2r2rk1/1p1bbppp/p2ppn2/5P2/P2BP3/1BN5/1PP3PP/3R1R1K b - - 0 1,e5,e6e5,0.4894300594318377,0.5119644756166626,-11,13,e6f5,False,0.49416383036869427,0.49355671670047907,-6,-7,e6e5,True,0.4894300594318377,0.5119644756166626,-11,13
5rk1/pppq3p/2npbrp1/4pp2/2PPP3/6P1/PP1QNPBP/2R2RK1 b - - 0 1,f4,f5f4,0.508155990915312,0.5184020844121936,8,20,f5f4,True,0.508155990915312,0.5184020844121936,8,20,f5f4,True,0.508155990915312,0.5184020844121936,8,20
r1r2bk1/1q1n1pp1/2n1p2p/3pP2N/1p1P3P/1P3N2/2RB1PP1/2RQ2K1 w - - 0 1,g4,g2g4,0.5394812903512433,0.5595498132599205,42,65,g2g4,True,0.5394812903512433,0.5595498132599205,42,65,g2g4,True,0.5394812903512433,0.5595498132599205,42,65
2rqr1k1/p4pp1/1pp1bn1p/3pB3/2PP1P2/3P2PP/P5B1/2RQ1RK1 b - - 0 1,dxc4,d5c4,0.5170749982170273,0.5376698043044984,18,41,d5c4,True,0.5170749982170273,0.5376698043044984,18,41,d5c4,True,0.5170749982170273,0.5376698043044984,18,41
4qr2/5knQ/2p1pp2/ppP5/8/PP3N2/5PK1/7R w - - 0 1,Nd2,f3d2,0.5352338574019074,0.705297423779081,38,237,h1h6,False,0.5536739470429688,0.5695065266470701,58,76,f3d2,True,0.5352338574019074,0.705297423779081,38,237
1r2r1k1/1bq2pbp/2pp2p1/p1n5/2PB4/P3P1P1/2QN1PBP/2R1R1K1 w - - 0 1,Bxc5,d4c5,0.5319950173321686,0.5404145195219514,34,44,c1b1,False,0.5681418987662377,0.5550076484124536,74,60,h2h4,False,0.5639691171884516,0.5568256609665037,69,62
r1b1r1k1/pp1n1pbp/2pp1np1/3Pp3/2P1P3/1PN2NP1/P4PBP/R1BR2K1 b - - 0 1,Nc5,d7c5,0.4249443680052536,0.4659933421436654,-82,-37,c6d5,False,0.4258724710138103,0.45227865991833244,-81,-52,d7c5,True,0.4249443680052536,0.4659933421436654,-82,-37
r1b1r1k1/1pq3bp/n1pp1np1/p3pp2/2PPP3/PP3NP1/1BQN1PBP/R4RK1 w - - 0 1,c5,c4c5,0.5422546042709965,0.6007787318117942,46,111,a1e1,False,0.5459059599553926,0.5422429789460687,50,46,c4c5,True,0.5422546042709965,0.6007787318117942,46,111
2rq1rk1/pbp2ppp/1p1b4/3p4/3Pn3/P3P1P1/1PQBNPBP/2RR2K1 w - - 0 1,Bb4,d2b4,0.5421050053474776,0.5622703840425896,45,68,d2b4,True,0.5421050053474776,0.5622703840425896,45,68,d2b4,True,0.5421050053474776,0.5622703840425896,45,68
6k1/r4p1p/2Bp1bp1/2nPp3/2P5/r4P1P/2Q3P1/1R5K b - - 0 1,e4,e5e4,0.7540225940252746,0.7826818427327367,304,348,e5e4,True,0.7540225940252746,0.7826818427327367,304,348,g8g7,False,0.7227674414039378,0.7894921124308226,260,359
r1br4/ppk2pp1/3bp2p/8/5PP1/3R2B1/PPP3B1/2KR4 b - - 0 1,f5,f7f5,0.33073858382410304,0.46416128552924907,-191,-39,f7f6,False,0.36352536933070845,0.4513666864926168,-152,-53,f7f5,True,0.33073858382410304,0.46416128552924907,-191,-39
3qr1k1/p4pb1/r5p1/1p1p3p/1PbN3P/P3P1P1/3Q1PB1/R2R2K1 b - - 0 1,g5,g6g5,0.5737185774110116,0.6278152022123592,80,142,g6g5,True,0.5737185774110116,0.6278152022123592,80,142,g6g5,True,0.5737185774110116,0.6278152022123592,80,142
r3k2r/pp2n1pp/1qn1bp2/4p3/Q3P3/B1P3P1/P2N1PBP/R4RK1 b kq - 0 1,Qa5,b6a5,0.5097584072753094,0.5349228039541688,10,38,b6a5,True,0.5097584072753094,0.5349228039541688,10,38,b6a5,True,0.5097584072753094,0.5349228039541688,10,38
2r3r1/1p2k1pp/pB2ppb1/P7/1bB1P3/1P1R1P2/4K1PP/R7 b - - 0 1,Rc6,c8c6,0.42294224041997347,0.48067870579756605,-84,-21,g6e8,False,0.46335846975799827,0.45501647940453177,-39,-49,c8c6,True,0.42294224041997347,0.48067870579756605,-84,-21
r3qrk1/1ppb1pbp/3p2p1/p1nPp2n/2P1P3/2N1BN1P/PPB2PP1/R2QR1K1 w - - 0 1,Bxc5,e3c5,0.5590076772142304,0.5686035652810878,64,75,a2a3,False,0.5673254955685748,0.5658919665398462,73,72,d1d2,False,0.534723857299924,0.5695065266470701,37,76
r3k1r1/pb2qp2/1ppppn2/3Pn1p1/2P1P3/2Q3B1/PP1N1PP1/R3KB1R w KQq - 0 1,c5,c4c5,0.6552536578494923,0.6615341844106734,174,182,c4c5,True,0.6552536578494923,0.6615341844106734,174,182,d5e6,False,0.5960745415246591,0.6623581358171662,105,183
r1k3nr/pppb2bp/2n2pp1/4p3/2P1P3/2N1BNP1/PP3P1P/2KR1B1R w - - 0 1,Rxd7,d1d7,0.6041119878496701,0.674597170920925,114,198,d1d7,True,0.6041119878496701,0.674597170920925,114,198,d1d7,True,0.6041119878496701,0.674597170920925,114,198
r2qk2r/pp3pp1/1nn1b2p/3pP3/2pP4/2P1BN2/P1P1B1PP/R3QRK1 b kq - 0 1,Na4,b6a4,0.4431378652464359,0.4277873846879599,-62,-79,b6a4,True,0.4431378652464359,0.4277873846879599,-62,-79,d8d7,False,0.3985977619667824,0.4341080334601539,-111,-72
5rk1/2pq2p1/4b3/1p6/3P1r2/5NQ1/1P4PP/R3R1K1 w - - 0 1,Ra8,a1a8,0.39576587238537175,0.5820968656397246,-114,90,h2h3,False,0.532733270470991,0.477921885909709,35,-24,a1a8,True,0.39576587238537175,0.5820968656397246,-114,90
2r3k1/pp3ppp/3p1bn1/P2P4/1PP2q2/3QRN2/6PP/1B5K b - - 0 1,Kf8,g8f8,0.5917832131103726,0.6431661450174323,100,160,f4c4,False,0.6479295974840907,0.2092866151375503,165,-361,g8f8,True,0.5917832131103726,0.6431661450174323,100,160
5rk1/1p1nppb1/p1rpb2p/q2N4/3BPPpP/6P1/PPP2Q2/2KR1B1R b - - 0 1,Bxd5,e6d5,0.571050845369924,0.5622703840425896,77,68,e6d5,True,0.571050845369924,0.5622703840425896,77,68,e6d5,True,0.571050845369924,0.5622703840425896,77,68
r2q1rk1/1p1nbppb/4pn1p/1Pp5/p3P3/P4NP1/1BPN1PBP/R3QRK1 b - - 0 1,c4,c5c4,0.5411270862651494,0.5073636275599663,44,8,c5c4,True,0.5411270862651494,0.5073636275599663,44,8,c5c4,True,0.5411270862651494,0.5073636275599663,44,8
1k5r/3bbp1r/pqnppp2/1p6/4PP1p/1NN4R/PPP3PP/1K1RQB2 w - - 0 1,a4,a2a4,0.625659660743161,0.6672810362657015,139,189,a2a4,True,0.625659660743161,0.6672810362657015,139,189,a2a4,True,0.625659660743161,0.6672810362657015,139,189
3b1rk1/1p1q1pp1/3p3p/1b1Pp3/nP2Q3/4BN1P/P4PP1/2R1R1K1 b - - 0 1,Nb2,a4b2,0.5143888458763761,0.6631811026712696,15,184,a4b2,True,0.5143888458763761,0.6631811026712696,15,184,a4b2,True,0.5143888458763761,0.6631811026712696,15,184
4r1k1/5ppp/5n2/p1pnN3/PqNP4/1P3Q2/5PPP/2R3K1 w - - 0 1,g4,g2g4,0.6693375565543498,0.7399503894412024,191,284,g2g4,True,0.6693375565543498,0.7399503894412024,191,284,g2g4,True,0.6693375565543498,0.7399503894412024,191,284
2r1rbk1/3q1p1p/p1n3p1/1pp1P3/3pN3/1P3Q1P/PP1B1PP1/3RR1K1 b - - 0 1,Be7,f8e7,0.48169736503640914,0.5156437324214209,-19,17,f8e7,True,0.48169736503640914,0.5156437324214209,-19,17,f8e7,True,0.48169736503640914,0.5156437324214209,-19,17
2r1k2r/1bqpbpp1/p1n1p2p/8/3N1PPP/4B3/PPPQ3R/2KR1B2 w k - 0 1,Nxc6,d4c6,0.5566659672388885,0.545896437602999,61,50,d4c6,True,0.5566659672388885,0.545896437602999,61,50,d4c6,True,0.5566659672388885,0.545896437602999,61,50
