FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
2r1r1k1/5pPp/1p2p3/p2bP3/3Np1PQ/1PB1R3/PKP4P/5q2 b - - 0 1,a4,a5a4,181CBP,0.4678019485988374,0.47608474251652944,-35,-26,a5a4,True,0.4678019485988374,0.47608474251652944,-35,-26,a5a4,True,0.4678019485988374,0.47608474251652944,-35,-26
6k1/1q1b1ppp/3p4/Pp1Pp3/rBr1Q3/5N1P/5PP1/1R2R1K1 w - - 0 1,Qe3,e4e3,183CBP,0.6551971886345973,0.6850156824376978,174,211,e4e3,True,0.6551971886345973,0.6850156824376978,174,211,e4e3,True,0.6551971886345973,0.6850156824376978,174,211
6k1/5p2/6p1/1ppPPq2/6n1/1PQ3Pp/4R2P/r3N1K1 b - - 0 1,Rd1,a1d1,184CBP,0.6536654002191731,0.7371063102310783,172,280,a1d1,True,0.6536654002191731,0.7371063102310783,172,280,a1d1,True,0.6536654002191731,0.7371063102310783,172,280
r1b3k1/ppp1q1pp/2n1p3/3pP2P/8/2NB2Q1/PPP3P1/2K2R2 w - - 0 1,Bg6,d3g6,185CBP,0.5732915152951749,0.623503343299711,80,137,h5h6,False,0.6107724571157807,0.5,122,0,d3g6,True,0.5732915152951749,0.623503343299711,80,137
4rnk1/1b5p/5Q2/3P1B2/8/2p3PP/1q3P2/3R2K1 w - - 0 1,Be6+,f5e6,186CBP,0.5426596622453701,0.7973371350857725,46,372,f6g5,False,0.5464252909947879,0.8066904213917961,50,388,f6g5,False,0.5464252909947879,0.8066904213917961,50,388
4q1k1/3b1pb1/p4np1/2BP4/2N4p/1rN2Q1P/1P1R2P1/4rRK1 b - - 0 1,Bb5,d7b5,187CBP,0.6308859540467564,0.6697289417427889,145,192,d7b5,True,0.6308859540467564,0.6697289417427889,145,192,d7b5,True,0.6308859540467564,0.6697289417427889,145,192
r1b1k2r/1p1p1ppp/2nB4/q3p3/2P1n3/1pNQ2P1/PP2PP1P/R3KB1R b KQkq - 0 1,Nxd6,e4d6,188CBP,0.5193923328971214,0.5468090461073719,21,51,e4c3,False,0.5393837397845129,0.5202403732122675,42,22,e4d6,True,0.5193923328971214,0.5468090461073719,21,51
3rk3/pp3p2/2p1b1nB/2Q1p2P/2P5/5P2/PPn1NKP1/1q3B1R b - - 0 1,Nf4,g6f4,189CBP,0.32732447249397456,0.4724124461074959,-195,-30,b1e1,False,0.5185181275226771,0.3086633877322417,20,-219,g6f4,True,0.32732447249397456,0.4724124461074959,-195,-30
r2q3r/1p1bbQ2/4p1Bk/3pP3/1n1P1P2/pP4p1/Pn5P/R1B1R1K1 w - - 0 1,h4,h2h4,190CBP,0.640139778897522,0.907450014345987,156,620,h2h4,True,0.640139778897522,0.907450014345987,156,620,h2h4,True,0.640139778897522,0.907450014345987,156,620
r2qk2r/1p1bbp2/4p3/3pP1p1/1n1P1N1p/pP3N2/Pn2QPPP/RBB1R1K1 w kq - 0 1,Ng6,f4g6,191CBP,0.4329152297865805,0.6312501413084699,-73,146,f4g6,True,0.4329152297865805,0.6312501413084699,-73,146,f4g6,True,0.4329152297865805,0.6312501413084699,-73,146
r2q1r1k/1pp3pn/p2p3p/n2N1b2/2BPN2b/7P/1PP2PP1/R1BQR1K1 w - - 0 1,Rxa5,a1a5,192CBP,0.6175707327184279,0.5540980866051488,130,59,a1a5,True,0.6175707327184279,0.5540980866051488,130,59,c4d3,False,0.6070683617904804,0.6183032245766588,118,131
3rr1k1/pq3pbp/N1p1p1p1/5b2/3B1Pn1/2P5/PP1Q2PP/R3RBK1 b - - 0 1,Rxd4,d8d4,193CBP,0.7434476199955614,0.7633079165915984,288,318,d8d4,True,0.7434476199955614,0.7633079165915984,288,318,d8d4,True,0.7434476199955614,0.7633079165915984,288,318
r4b1r/3b1k2/p1N1pp2/3p3P/6q1/1B6/PPPQ4/1K1RR3 w - - 0 1,Bxd5,b3d5,194CBP,0.719177894859496,0.8270530585228922,255,425,d2a5,False,0.729787301248935,0.6834245628600051,269,209,b3d5,True,0.719177894859496,0.8270530585228922,255,425
3r1r2/7R/p2pB1k1/1p1Np3/4P3/1nP5/bPKQ1q2/3R4 w - - 0 1,Ne7+,d5e7,195CBP,0.5807448034932676,0.8980835075224126,88,591,h7h6,False,0.6454491816422028,0.2766734440058442,162,-261,d5e7,True,0.5807448034932676,0.8980835075224126,88,591
8/2Q1P1pk/1p5p/p1p2p2/P5r1/1P3bP1/2q2P1P/4R1K1 w - - 0 1,Qc8,c7c8,196CBP,0.7145349588666363,0.8849202661233511,249,554,e7e8q,False,0.7908877612200271,0.5055228953683342,361,6,c7c8,True,0.7145349588666363,0.8849202661233511,249,554
r2q2k1/4bp1r/1p2p1p1/p2pP1BN/b1pP2Q1/2n2N2/1P3PP1/2K1R2R b - - 0 1,Ne4,c3e4,197CBP,0.40402103199170736,0.5,-105,0,e7g5,False,0.4543052809201993,0.23272390323804226,-49,-324,c3e4,True,0.40402103199170736,0.5,-105,0
8/P5pk/6p1/6P1/2p2P1p/2P2QnP/3q4/6K1 b - - 0 1,Ne2+,g3e2,198CBP,0.720372463060059,0.7284548928928163,257,268,d2c1,False,0.7438616364023263,0.5,289,0,g3e2,True,0.720372463060059,0.7284548928928163,257,268
r2r2k1/pppq1p1n/6pp/2QNb3/2PnP1b1/1P4P1/PB3PBP/R2R2K1 w - - 0 1,Rxd4,d1d4,199CBP,0.6441315013519011,0.7420703085283178,161,287,d1d4,True,0.6441315013519011,0.7420703085283178,161,287,d1d4,True,0.6441315013519011,0.7420703085283178,161,287
6k1/1q1b1ppp/3p4/Pp1Pp3/1r6/4QN1P/5PP1/4R1K1 w - - 0 1,Qb6,e3b6,200CBP,0.6644312981585867,0.5901355884591462,185,99,e3b6,True,0.6644312981585867,0.5901355884591462,185,99,e3a3,False,0.6482010796160951,0.6826273873604162,165,208
2b3k1/5ppp/1P1p4/1p1Pp3/1r6/5N1P/5PP1/4R1K1 w - - 0 1,Nxe5,f3e5,201CBP,0.5074525607048752,0.4981589683200522,8,-2,f3d2,False,0.5680240300044308,0.597241050790976,74,107,f3d2,False,0.5680240300044308,0.597241050790976,74,107
r6k/p6p/b3PP2/5p2/3p4/2P3R1/qPQ4P/2K5 w - - 0 1,e7,e6e7,202CBP,0.4580049477030228,0.5,-45,0,e6e7,True,0.4580049477030228,0.5,-45,0,e6e7,True,0.4580049477030228,0.5,-45,0
2r3k1/pb2r1b1/1pp1q1Qp/3pNN2/1P1PnPP1/P3PR1P/8/5RK1 w - - 0 1,g5,g4g5,203CBP,0.6909151834160274,0.8195549101116701,218,411,f5h6,False,0.715892988011313,0.7225890732124075,250,260,g4g5,True,0.6909151834160274,0.8195549101116701,218,411
r7/5ppk/p7/q1pQ2B1/2pR2b1/P7/1PP3PP/1K2r2R w - - 0 1,Ka2,b1a2,204CBP,0.35765871306366215,0.5,-159,0,g5c1,False,0.477097616365703,0.316575437139995,-24,-209,b1a2,True,0.35765871306366215,0.5,-159,0
r7/5ppk/p7/2pQ2B1/2p3R1/P7/KPP3PP/4q2r w - - 0 1,Bc1,g5c1,205CBP,0.4741019382980127,0.5,-28,0,g4h4,False,0.49038372098782546,0.31737261263958383,-10,-208,g5c1,True,0.4741019382980127,0.5,-28,0
5rrk/pp2pbR1/2p1q2p/4Pp2/2P2P2/2PB4/P5QK/6R1 w - - 0 1,Qg4,g2g4,206CBP,0.2376531826069117,0.7973371350857725,-316,372,g2g3,False,0.48523367706170717,0.4917160780856239,-16,-9,g2g4,True,0.2376531826069117,0.7973371350857725,-316,372
r1b2rk1/4bp2/p5p1/q2nB1N1/8/1B2P3/1P3PP1/1QK4R b - - 0 1,Bh3,c8h3,207CBP,0.6452740963178032,0.6672810362657015,162,189,c8h3,True,0.6452740963178032,0.6672810362657015,162,189,c8h3,True,0.6452740963178032,0.6672810362657015,162,189
R4br1/1N1k1p2/2p1p2q/4P2p/1p1P2pP/1PpB2B1/5PP1/6K1 w - - 0 1,Ra7,a8a7,208CBP,0.35337118437523085,0.5,-164,0,b7a5,False,0.37001947414867725,0.2400343786012863,-144,-313,a8a7,True,0.35337118437523085,0.5,-164,0
4b1rk/pp3Rb1/4p1R1/3pq2p/P7/2N5/1PP3P1/1K5Q w - - 0 1,Qc1,h1c1,209CBP,0.16649584593696787,0.8735912627088477,-437,525,g6g7,False,0.4226704380236286,0.4071952805672289,-84,-102,h1c1,True,0.16649584593696787,0.8735912627088477,-437,525
2r1N1k1/p4q2/1p3p2/3p1P1p/3P3Q/P6R/6PP/5nK1 b - - 0 1,Rc1,c8c1,210CBP,0.30774085289767594,0.7378192027018546,-220,281,c8e8,False,0.4974494755704247,0.5,-2,0,c8c1,True,0.30774085289767594,0.7378192027018546,-220,281
