FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r2qkbnr/pppnpp1p/3p2p1/8/2PP2b1/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,Ng5,f3g5,0.5686529122296763,0.6139489294360486,75,126,f3g1,False,0.5817986715065395,0.6156928792462818,89,128,f3g1,False,0.5817986715065395,0.6156928792462818,89,128
r2q1rk1/pppnppbp/2n3p1/P7/3PP3/1QN1BP2/1P3P1P/R3KB1R w KQ - 0 1,e5,e4e5,0.6344310562476794,0.603425129353426,149,114,e4e5,True,0.6344310562476794,0.603425129353426,149,114,e4e5,True,0.6344310562476794,0.603425129353426,149,114
3r4/p2q1kp1/Bp1nbp2/3p3p/1Q1P1B1P/PP6/5PP1/2R3K1 b - - 0 1,Qe7,d7e7,0.39635116980036694,0.43501278527292314,-114,-71,d7e7,True,0.39635116980036694,0.43501278527292314,-114,-71,d7e7,True,0.39635116980036694,0.43501278527292314,-114,-71
r3qbk1/1b3ppp/p1p2n2/n2P4/P1Pp4/3B1N1P/3N1PP1/R1BQ2K1 w - - 0 1,Nb3,d2b3,0.5790837516573548,0.6191718321143753,86,132,d2b3,True,0.5790837516573548,0.6191718321143753,86,132,d2b3,True,0.5790837516573548,0.6191718321143753,86,132
1k1b2rr/3b1p2/p2ppp2/1pq2P2/4PN1p/3B1Q2/PPP3PP/1K1RR3 w - - 0 1,c3,c2c3,0.5588041737696812,0.5631764176433595,64,69,c2c3,True,0.5588041737696812,0.5631764176433595,64,69,c2c3,True,0.5588041737696812,0.5631764176433595,64,69
r5kr/1bqn1p1p/p3p1pQ/2p1P3/N1Pp4/1P1B4/P4PPP/R3R1K1 w - - 0 1,Be4,d3e4,0.5476638806074017,0.5731136939018822,51,80,f2f4,False,0.5816796715057337,0.5677001476173855,89,74,d3e4,True,0.5476638806074017,0.5731136939018822,51,80
3rr1k1/1p1nqp1p/p2b2p1/2p1p3/1P2P3/PQBP1NP1/5P1P/3RR1K1 w - - 0 1,b5,b4b5,0.5338736410488865,0.5495449603745888,36,54,g1g2,False,0.5342931458149773,0.519321294202434,37,21,b4b5,True,0.5338736410488865,0.5495449603745888,36,54
rn1r2k1/pp2bppp/2p1bn2/8/2PP4/2NB1N2/PP1B2PP/4RRK1 w - - 0 1,Ne2,c3e2,0.5693053843411112,0.5586421525846197,75,64,c3e2,True,0.5693053843411112,0.5586421525846197,75,64,c3e2,True,0.5693053843411112,0.5586421525846197,75,64
r1bq1rk1/p3npp1/2p1pb1p/8/N2P4/5N2/PP1B1PPP/R2QR1K1 w - - 0 1,Bb4,d2b4,0.5484186690790236,0.5394998785122574,52,43,d2b4,True,0.5484186690790236,0.5394998785122574,52,43,d2b4,True,0.5484186690790236,0.5394998785122574,52,43
rn3rk1/ppq2ppp/4b3/nBP1p3/1Q2P3/P1P1BP2/4N1PP/R4RK1 w - - 0 1,Nd4,e2d4,0.5618538686625965,0.5704090259445697,67,77,e2d4,True,0.5618538686625965,0.5704090259445697,67,77,e2d4,True,0.5618538686625965,0.5704090259445697,67,77
r2qk1nr/pp1bppbp/3p2p1/n1p5/2B1PP2/2NP1N2/PPP3PP/R1BQ1RK1 b kq - 0 1,Nxc4,a5c4,0.6080443730884408,0.5901355884591462,119,99,a5c4,True,0.6080443730884408,0.5901355884591462,119,99,g7c3,False,0.5867938788981882,0.5990111810176295,95,109
r2q1r2/1pp3kp/p1np2p1/2n1ppb1/4P3/2PPBQ1P/PPB1NPP1/R3R1K1 w - - 0 1,Bxc5,e3c5,0.552838437880548,0.5838871815019091,57,92,e4f5,False,0.5868011022149845,0.585675286773559,95,94,e4f5,False,0.5868011022149845,0.585675286773559,95,94
3rr1k1/pp1bbppp/1q2pn2/8/3N1B2/1BP2Q2/PP3PPP/R3R1K1 w - - 0 1,Be5,f4e5,0.5634033434546115,0.5740142874632654,69,81,f4e5,True,0.5634033434546115,0.5740142874632654,69,81,f4e5,True,0.5634033434546115,0.5740142874632654,69,81
3r1rk1/pp4pp/2n1pq2/2np3b/5P2/P1NB1NP1/1PPQ3P/4RRK1 w - - 0 1,Ne5,f3e5,0.5084280304630275,0.522078114090291,9,24,f3e5,True,0.5084280304630275,0.522078114090291,9,24,f3e5,True,0.5084280304630275,0.522078114090291,9,24
r4rk1/p3pp1p/1np1b1p1/4Q3/N1P3P1/qP3P2/P6P/1K1R1B1R w - - 0 1,Qc5,e5c5,0.6275616579200174,0.6191718321143753,141,132,e5c5,True,0.6275616579200174,0.6191718321143753,141,132,e5c5,True,0.6275616579200174,0.6191718321143753,141,132
1rb1r1k1/1p1nqp1p/p2b1np1/4p3/1P1N4/P1N1P2P/1BQRBPP1/R5K1 w - - 0 1,Ndb5,d4b5,0.697280186131074,0.7306344092139007,226,271,d4b5,True,0.697280186131074,0.7306344092139007,226,271,d4b5,True,0.697280186131074,0.7306344092139007,226,271
1rb2rk1/2q1bppp/p1p1pn2/6B1/2NP4/2P2B2/P4PPP/R2QK2R w KQ - 0 1,Bh4,g5h4,0.5768532547513112,0.6312501413084699,84,146,g5h4,True,0.5768532547513112,0.6312501413084699,84,146,g5h4,True,0.5768532547513112,0.6312501413084699,84,146
1q1rr1k1/1p2ppbp/p1np2p1/2n5/2PNP3/4BP2/PP1QB1PP/2RR2K1 b - - 0 1,Nxd4,c6d4,0.4988077844474878,0.4981589683200522,-1,-2,g7d4,False,0.5055124218740525,0.519321294202434,5,21,g7d4,False,0.5055124218740525,0.519321294202434,5,21
r1q1rbk1/2p2ppp/p4Bb1/2p3Q1/N1P5/1P3P2/P5PP/R3R1K1 w - - 0 1,Be7,f6e7,0.4075728312170591,0.5704090259445697,-101,77,f6c3,False,0.5212712915076725,0.5073636275599663,23,8,f6e7,True,0.4075728312170591,0.5704090259445697,-101,77
5rk1/1pr1nppp/pq1Np3/3pP3/1P3P2/P2Q1R2/2P3PP/3R3K b - - 0 1,Qc6,b6c6,0.5290332691614705,0.5677001476173855,31,74,g7g6,False,0.5305579748271874,0.5147240615881282,33,16,b6c6,True,0.5290332691614705,0.5677001476173855,31,74
2rq1rk1/pp1nbppp/2p1p1b1/P2pPn2/2PP4/1N3N2/1P1BBPPP/R2Q1RK1 b - - 0 1,dxc4,d5c4,0.5267696112599556,0.5394998785122574,29,43,d5c4,True,0.5267696112599556,0.5394998785122574,29,43,d5c4,True,0.5267696112599556,0.5394998785122574,29,43
1rb3k1/2q3b1/p1npB1p1/8/5P1B/7Q/PP4PP/5R1K b - - 0 1,Bxe6,c8e6,0.6090560246336663,0.5874611371519987,120,96,c8e6,True,0.6090560246336663,0.5874611371519987,120,96,c8e6,True,0.6090560246336663,0.5874611371519987,120,96
1r5r/p3npk1/2bq2p1/2pp4/3n1PP1/PpNP2B1/1P1Q2B1/4RRK1 b - - 0 1,Rbe8,b8e8,0.5763240748213665,0.6226385940780689,83,136,f7f5,False,0.5950478056888022,0.6312501413084699,104,146,f7f5,False,0.5950478056888022,0.6312501413084699,104,146
rn3rk1/p2pqpb1/bpp1p3/4N2p/2PP2pP/1QN3P1/PP2PPB1/R2R2K1 w - - 0 1,e3,e2e3,0.6389658140880861,0.6448544575649283,155,162,a1c1,False,0.6521347611378936,0.6431661450174323,170,160,b3c2,False,0.6110089207534719,0.6866024721808975,122,213
2rq1rk1/3pbppp/p3p3/1p1bP3/3P4/4Q3/PP1B1PPP/R3NRK1 b - - 0 1,d6,d7d6,0.5875181026081104,0.5963550316463674,96,106,d7d6,True,0.5875181026081104,0.5963550316463674,96,106,d7d6,True,0.5875181026081104,0.5963550316463674,96,106
r1b1kb1r/3p1ppp/p3p3/1p6/2q1PP2/2N1B3/PPPQ2PP/1K1R3R w kq - 0 1,Bd4,e3d4,0.629592248849654,0.6260928550975975,144,140,f4f5,False,0.638115412595146,0.6226385940780689,154,136,e3d4,True,0.629592248849654,0.6260928550975975,144,140
r4rk1/1pq1npbp/4p1p1/1BPpn3/1P3B2/5N1P/2P2PP1/1R1Q1RK1 w - - 0 1,Kh1,g1h1,0.6459071728633379,0.6557392814366,163,175,g1h1,True,0.6459071728633379,0.6557392814366,163,175,g1h1,True,0.6459071728633379,0.6557392814366,163,175
rn3rk1/ppqbbppp/4pn2/8/1PN5/NQ2P1P1/P2B1PBP/R3K2R w KQ - 0 1,b5,b4b5,0.5791580116898702,0.5531881623684916,86,58,b4b5,True,0.5791580116898702,0.5531881623684916,86,58,a1c1,False,0.5444671545665941,0.5540980866051488,48,59
1rb1k2r/1pqnb1pp/p2ppp2/8/P2QP3/2N1BN1P/1PP2PP1/R2R2K1 w k - 0 1,Qa7,d4a7,0.565951875549024,0.6051860475782356,72,116,f3d2,False,0.5708345744422411,0.6165637432224795,77,129,f3d2,False,0.5708345744422411,0.6165637432224795,77,129
r3k1r1/pb6/1p1Bq2p/P1p1Pp2/6P1/6Q1/2P3PP/1R2R1K1 w q - 0 1,h3,h2h3,0.688451753235989,0.7572686349297898,215,309,h2h3,True,0.688451753235989,0.7572686349297898,215,309,h2h3,True,0.688451753235989,0.7572686349297898,215,309
5r1k/1p2b1pp/p2p4/4p2q/4Pr2/P2R1PR1/NPP1Q2P/1K6 w - - 0 1,Qg2,e2g2,0.581691917298867,0.5910258971916128,89,100,e2g2,True,0.581691917298867,0.5910258971916128,89,100,e2g2,True,0.581691917298867,0.5910258971916128,89,100
5br1/5q1k/rpp2pp1/p1p1p2n/P1P1P1RP/3P1N2/2PB1PQK/1R6 w - - 0 1,Ng1,f3g1,0.582368243198472,0.5776116974476763,90,85,f3g1,True,0.582368243198472,0.5776116974476763,90,85,f3g1,True,0.582368243198472,0.5776116974476763,90,85
2r1kbr1/5p2/p3p2p/1pP1P2n/2p1NB1P/5P2/PP3P2/3RK2R b K - 0 1,f5,f7f5,0.49617430555120134,0.45501647940453177,-4,-49,f7f5,True,0.49617430555120134,0.45501647940453177,-4,-49,f7f5,True,0.49617430555120134,0.45501647940453177,-4,-49
2r1r1k1/1p2bppp/p2pb3/6P1/2q1PQ2/1NN5/PPP4P/1K1R2R1 w - - 0 1,h4,h2h4,0.5474267132436764,0.5440703011199586,51,48,h2h4,True,0.5474267132436764,0.5440703011199586,51,48,h2h4,True,0.5474267132436764,0.5440703011199586,51,48
2bq1rk1/4bppp/1Pp2n2/2Pp4/1p6/1N3PP1/2Q2P1P/B3KB1R w K - 0 1,h4,h2h4,0.6153063962714094,0.6858096201223898,127,212,f1d3,False,0.6757331655570135,0.6826273873604162,199,208,h2h4,True,0.6153063962714094,0.6858096201223898,127,212
3r1r1k/5ppp/p1Bp1n2/3P4/3Q4/6RP/1Pq2PP1/4R1K1 w - - 0 1,b4,b2b4,0.6499965825012575,0.7151480474362403,168,250,b2b4,True,0.6499965825012575,0.7151480474362403,168,250,b2b4,True,0.6499965825012575,0.7151480474362403,168,250
2r3k1/p2n1pbp/qp2p1p1/4P1BP/3P1Q2/5N2/P2R1PP1/2rR2K1 w - - 0 1,Be7,g5e7,0.5772227446847776,0.6573997938422768,84,177,h5h6,False,0.6220583337275138,0.5568256609665037,135,62,g5e7,True,0.5772227446847776,0.6573997938422768,84,177
4q1k1/pb1n1ppp/1ppb1n2/6N1/2PP4/2N3P1/PBQ2P1P/5BK1 w - - 0 1,c5,c4c5,0.547456883463964,0.5767131009559461,51,84,c4c5,True,0.547456883463964,0.5767131009559461,51,84,c4c5,True,0.547456883463964,0.5767131009559461,51,84
r4rk1/pp3ppp/4pn2/2bqN1B1/8/8/PPP1QPPP/R4RK1 w - - 0 1,Rfe1,f1e1,0.5409720273030474,0.5101243359708437,44,11,g5f6,False,0.5549822697718851,0.49079583987119135,59,-10,a1d1,False,0.5131674292135542,0.5128844269647328,14,14
6r1/1pp2r2/2k1p1pb/p1p1Pn1p/P1P2P2/NP1R2PP/6K1/2BR4 w - - 0 1,h4,h3h4,0.573854744672808,0.5631764176433595,80,69,h3h4,True,0.573854744672808,0.5631764176433595,80,69,d3d8,False,0.5709997902420958,0.5803043837193158,77,88
4r1k1/pp2rb1p/2p3p1/5pR1/1P1P1N1P/4PP2/1P3K2/4R3 w - - 0 1,Nd3,f4d3,0.5655105328696131,0.545896437602999,71,50,f4d3,True,0.5655105328696131,0.545896437602999,71,50,g5g2,False,0.5615575180996408,0.5577340998516674,67,63
2r1k1r1/3pb3/p1q1pp2/7p/PpP1NPn1/1P3Q2/1B4PP/R4R1K w - - 0 1,f5,f4f5,0.5931047810177265,0.6389298484637961,102,155,f4f5,True,0.5931047810177265,0.6389298484637961,102,155,f4f5,True,0.5931047810177265,0.6389298484637961,102,155
r1bqnrk1/p3p1bp/1pp2ppB/2p5/4P3/2NP1N1P/PPPQ1PP1/R3K2R w KQ - 0 1,e5,e4e5,0.5640431211720291,0.5622703840425896,69,68,e4e5,True,0.5640431211720291,0.5622703840425896,69,68,e4e5,True,0.5640431211720291,0.5622703840425896,69,68
2r5/1p2p1k1/3pP3/2bP2p1/2R2pPp/1B3P2/P6P/7K b - - 0 1,h3,h4h3,0.7146312562409687,0.7060621760779617,249,238,h4h3,True,0.7146312562409687,0.7060621760779617,249,238,b7b5,False,0.6620317182457675,0.7385308477502253,182,282
5k1r/7p/1p1r1pp1/p1nP4/4P3/4RP2/B5PP/1R4K1 b - - 0 1,g5,g6g5,0.4312048154138215,0.4232868990440539,-75,-84,g6g5,True,0.4312048154138215,0.4232868990440539,-75,-84,g6g5,True,0.4312048154138215,0.4232868990440539,-75,-84
5rk1/p1pB2np/2Pp2pB/1p1Pp1Q1/4P2P/8/1q4N1/6K1 w - - 0 1,Bf5,d7f5,0.54256725371074,0.7299091321665175,46,270,g1h2,False,0.6146392136091405,0.6680980166875132,126,190,d7f5,True,0.54256725371074,0.7299091321665175,46,270
8/p3nk2/1p2Np2/4nPpp/2q1P3/P5PP/b2Q1BBK/8 b - - 0 1,Bb3,a2b3,0.38269081592004306,0.4944771046316658,-129,-6,a2b3,True,0.38269081592004306,0.4944771046316658,-129,-6,a2b3,True,0.38269081592004306,0.4944771046316658,-129,-6
5rk1/p1Q5/1p3Pq1/2pr3p/P2Bp2P/R7/1P4PK/8 b - - 0 1,e3,e4e3,0.5131891974157892,0.7320812691889782,14,273,e4e3,True,0.5131891974157892,0.7320812691889782,14,273,e4e3,True,0.5131891974157892,0.7320812691889782,14,273
rn4k1/4qppp/p1pNp3/2P5/Pr1P4/5Q1P/5PP1/R2R2K1 w - - 0 1,a5,a4a5,0.7583689084835521,0.7469727509866535,310,294,a4a5,True,0.7583689084835521,0.7469727509866535,310,294,a4a5,True,0.7583689084835521,0.7469727509866535,310,294
2r2rk1/pb1qbppp/np2p3/3p4/1P1P4/P1N3P1/3BPPBP/R2Q1RK1 b - - 0 1,Nc7,a6c7,0.5525789124910948,0.5211593152406621,57,23,a6c7,True,0.5525789124910948,0.5211593152406621,57,23,f8d8,False,0.5348792296160191,0.5422429789460687,37,46
r4rk1/pp1bnpb1/1q2p2p/3p2pB/2pPP3/2P3P1/PPQN1PPN/R4RK1 w - - 0 1,e5,e4e5,0.6236739275527674,0.6549075932826014,137,174,e4e5,True,0.6236739275527674,0.6549075932826014,137,174,e4e5,True,0.6236739275527674,0.6549075932826014,137,174
3nr1k1/2qbbppp/5n2/1pp1p3/4P3/1BPPNN2/3B1PPP/Q3R1K1 w - - 0 1,c4,c3c4,0.5925165591605388,0.5531881623684916,101,58,c3c4,True,0.5925165591605388,0.5531881623684916,101,58,c3c4,True,0.5925165591605388,0.5531881623684916,101,58
r2q1rk1/2pnbppp/p2p4/3P4/Pp6/1B6/1PP2PPP/R1BQR1K1 w - - 0 1,a5,a4a5,0.5492780709814096,0.5577340998516674,53,63,a4a5,True,0.5492780709814096,0.5577340998516674,53,63,a4a5,True,0.5492780709814096,0.5577340998516674,53,63
r1r3k1/p4pp1/6b1/4P2p/5B2/P2p1PP1/1P3RP1/R5K1 w - - 0 1,Bd2,f4d2,0.5298119575789055,0.5239152574834706,32,26,f4d2,True,0.5298119575789055,0.5239152574834706,32,26,f4d2,True,0.5298119575789055,0.5239152574834706,32,26
2rq1rk1/1b2bpp1/2p1pn1p/pp6/3PN3/P2BP3/1PQB1PPP/R4RK1 b - - 0 1,c5,c6c5,0.4686007510554848,0.5422429789460687,-34,46,f6e4,False,0.4845905036403626,0.4659933421436654,-16,-37,c6c5,True,0.4686007510554848,0.5422429789460687,-34,46
1r3rk1/q2n1nbp/b1pp1pp1/p3p3/N1PPP3/5NB1/P1Q1BPPP/3RR1K1 w - - 0 1,c5,c4c5,0.5798815632409364,0.6226385940780689,87,136,c4c5,True,0.5798815632409364,0.6226385940780689,87,136,c4c5,True,0.5798815632409364,0.6226385940780689,87,136
rn2k1nr/pp2ppbp/2pp2p1/8/N1PPP3/q7/P2B1PPP/R2QKB1R w KQkq - 0 1,h4,h2h4,0.6536064856127166,0.6664630487993781,172,188,d2c1,False,0.6693413961740955,0.6631811026712696,191,184,h2h4,True,0.6536064856127166,0.6664630487993781,172,188
r2q1rk1/p2n1ppp/1p2p3/3b4/3P4/P1BB3Q/1P3PPP/R3K2R b KQ - 0 1,f5,f7f5,0.5092778681992857,0.5248335896523929,10,27,d7f6,False,0.5098220385139418,0.5055228953683342,10,6,f7f5,True,0.5092778681992857,0.5248335896523929,10,27
2r1k2r/pb3pp1/1q1bp2p/2n3P1/1p1Q3P/4PN2/PP1BBP2/R3K1R1 b Qk - 0 1,Bxf3,b7f3,0.6134436684052116,0.6312501413084699,125,146,b7f3,True,0.6134436684052116,0.6312501413084699,125,146,b7f3,True,0.6134436684052116,0.6312501413084699,125,146
2r1k2r/1q1nbpp1/p3p2p/1p1b4/3N1B1P/3B1P2/PPPQR1P1/1K1R4 b k - 0 1,Nc5,d7c5,0.5454812859324039,0.6389298484637961,49,155,d7c5,True,0.5454812859324039,0.6389298484637961,49,155,d7c5,True,0.5454812859324039,0.6389298484637961,49,155
r2qkb1r/1p3ppp/pn1pbn2/N3p3/4P1P1/2N1BP2/PPP4P/R2QKB1R b KQkq - 0 1,d5,d6d5,0.6383391282930906,0.6524068491501985,154,171,d6d5,True,0.6383391282930906,0.6524068491501985,154,171,d6d5,True,0.6383391282930906,0.6524068491501985,154,171
5rk1/1p4pp/pB1p3q/b2P4/N1P5/3Q2Pb/PP5P/3R2K1 b - - 0 1,Bxb6+,a5b6,0.7353528350327418,0.8480684627039938,277,467,a5b6,True,0.7353528350327418,0.8480684627039938,277,467,a5b6,True,0.7353528350327418,0.8480684627039938,277,467
r2qr1k1/ppb2ppp/2p1pnb1/8/4P1P1/BPP2B1P/P2NQP2/3R1RK1 b - - 0 1,Nd5,f6d5,0.6210280375348292,0.7306344092139007,134,271,f6d5,True,0.6210280375348292,0.7306344092139007,134,271,f6d5,True,0.6210280375348292,0.7306344092139007,134,271
2r2rk1/pp3ppp/1b2q3/2ppPN2/3P4/2P2Q2/P4PPP/R4RK1 w - - 0 1,c4,c3c4,0.4947758421002831,0.649897670785642,-5,168,a1d1,False,0.5357217086693725,0.5349228039541688,38,38,c3c4,True,0.4947758421002831,0.649897670785642,-5,168
2r2rk1/1p1bbppp/p2ppn2/5P2/P2BP3/1BN5/1PP3PP/3R1R1K b - - 0 1,e5,e6e5,0.4918722717349401,0.5349228039541688,-8,38,e6f5,False,0.49713627846451325,0.4917160780856239,-3,-9,e6e5,True,0.4918722717349401,0.5349228039541688,-8,38
5rk1/pppq3p/2npbrp1/4pp2/2PPP3/6P1/PP1QNPBP/2R2RK1 b - - 0 1,f4,f5f4,0.4993084913576143,0.5174827500461167,0,19,f5f4,True,0.4993084913576143,0.5174827500461167,0,19,f5f4,True,0.4993084913576143,0.5174827500461167,0,19
r1r2bk1/1q1n1pp1/2n1p2p/3pP2N/1p1P3P/1P3N2/2RB1PP1/2RQ2K1 w - - 0 1,g4,g2g4,0.5421335832829693,0.5640820298184349,45,70,g2g4,True,0.5421335832829693,0.5640820298184349,45,70,g2g4,True,0.5421335832829693,0.5640820298184349,45,70
2rqr1k1/p4pp1/1pp1bn1p/3pB3/2PP1P2/3P2PP/P5B1/2RQ1RK1 b - - 0 1,dxc4,d5c4,0.49750659069998887,0.5486333135073832,-2,53,d5c4,True,0.49750659069998887,0.5486333135073832,-2,53,d5c4,True,0.49750659069998887,0.5486333135073832,-2,53
4qr2/5knQ/2p1pp2/ppP5/8/PP3N2/5PK1/7R w - - 0 1,Nd2,f3d2,0.542764357965306,0.700684702726408,46,231,h1h6,False,0.5919423069562456,0.591915609324709,101,101,f3d2,True,0.542764357965306,0.700684702726408,46,231
1r2r1k1/1bq2pbp/2pp2p1/p1n5/2PB4/P3P1P1/2QN1PBP/2R1R1K1 w - - 0 1,Bxc5,d4c5,0.5617233211943395,0.5513672504375507,67,56,c1b1,False,0.5696524596859537,0.5385849714102531,76,42,d4g7,False,0.5477434017625167,0.5613639348680176,52,67
r1b1r1k1/pp1n1pbp/2pp1np1/3Pp3/2P1P3/1PN2NP1/P4PBP/R1BR2K1 b - - 0 1,Nc5,d7c5,0.4351295139251075,0.4669097177008696,-70,-36,c6d5,False,0.4356036695438711,0.4395429240174578,-70,-66,d7c5,True,0.4351295139251075,0.4669097177008696,-70,-36
r1b1r1k1/1pq3bp/n1pp1np1/p3pp2/2PPP3/PP3NP1/1BQN1PBP/R4RK1 w - - 0 1,c5,c4c5,0.5701186982577133,0.5794073444653803,76,87,c4c5,True,0.5701186982577133,0.5794073444653803,76,87,c4c5,True,0.5701186982577133,0.5794073444653803,76,87
2rq1rk1/pbp2ppp/1p1b4/3p4/3Pn3/P3P1P1/1PQBNPBP/2RR2K1 w - - 0 1,Bb4,d2b4,0.549233630435048,0.5812008926446736,53,89,d2b4,True,0.549233630435048,0.5812008926446736,53,89,d2b4,True,0.549233630435048,0.5812008926446736,53,89
6k1/r4p1p/2Bp1bp1/2nPp3/2P5/r4P1P/2Q3P1/1R5K b - - 0 1,e4,e5e4,0.7444096688253584,0.7997066738661006,290,376,e5e4,True,0.7444096688253584,0.7997066738661006,290,376,g8g7,False,0.7349363019030632,0.8026393121243155,276,381
r1br4/ppk2pp1/3bp2p/8/5PP1/3R2B1/PPP3B1/2KR4 b - - 0 1,f5,f7f5,0.39137633998973764,0.46416128552924907,-119,-39,f7f5,True,0.39137633998973764,0.46416128552924907,-119,-39,f7f5,True,0.39137633998973764,0.46416128552924907,-119,-39
3qr1k1/p4pb1/r5p1/1p1p3p/1PbN3P/P3P1P1/3Q1PB1/R2R2K1 b - - 0 1,g5,g6g5,0.5884328317401436,0.6209067564512851,97,134,g6g5,True,0.5884328317401436,0.6209067564512851,97,134,g6g5,True,0.5884328317401436,0.6209067564512851,97,134
r3k2r/pp2n1pp/1qn1bp2/4p3/Q3P3/B1P3P1/P2N1PBP/R4RK1 b kq - 0 1,Qa5,b6a5,0.5176793569323457,0.5174827500461167,19,19,b6a5,True,0.5176793569323457,0.5174827500461167,19,19,b6a5,True,0.5176793569323457,0.5174827500461167,19,19
2r3r1/1p2k1pp/pB2ppb1/P7/1bB1P3/1P1R1P2/4K1PP/R7 b - - 0 1,Rc6,c8c6,0.3732998395881473,0.47884068475933794,-140,-23,g6e8,False,0.48109316158261656,0.47516641034760715,-20,-27,c8c6,True,0.3732998395881473,0.47884068475933794,-140,-23
r3qrk1/1ppb1pbp/3p2p1/p1nPp2n/2P1P3/2N1BN1P/PPB2PP1/R2QR1K1 w - - 0 1,Bxc5,e3c5,0.5686945329808126,0.585675286773559,75,94,e3c5,True,0.5686945329808126,0.585675286773559,75,94,d1d2,False,0.5256343395950205,0.5865684965842631,27,95
r3k1r1/pb2qp2/1ppppn2/3Pn1p1/2P1P3/2Q3B1/PP1N1PP1/R3KB1R w KQq - 0 1,c5,c4c5,0.6583795128094931,0.6615341844106734,178,182,c4c5,True,0.6583795128094931,0.6615341844106734,178,182,c4c5,True,0.6583795128094931,0.6615341844106734,178,182
r1k3nr/pppb2bp/2n2pp1/4p3/2P1P3/2N1BNP1/PP3P1P/2KR1B1R w - - 0 1,Rxd7,d1d7,0.6126995149893215,0.6983628994701436,124,228,d1d7,True,0.6126995149893215,0.6983628994701436,124,228,d1d7,True,0.6126995149893215,0.6983628994701436,124,228
r2qk2r/pp3pp1/1nn1b2p/3pP3/2pP4/2P1BN2/P1P1B1PP/R3QRK1 b kq - 0 1,Na4,b6a4,0.43879201871207363,0.43139643471891215,-66,-75,b6a4,True,0.43879201871207363,0.43139643471891215,-66,-75,b6a4,True,0.43879201871207363,0.43139643471891215,-66,-75
5rk1/2pq2p1/4b3/1p6/3P1r2/5NQ1/1P4PP/R3R1K1 w - - 0 1,Ra8,a1a8,0.49873569169795573,0.591915609324709,-1,101,h2h3,False,0.5448629959085851,0.4742482461063748,48,-28,a1a8,True,0.49873569169795573,0.591915609324709,-1,101
2r3k1/pp3ppp/3p1bn1/P2P4/1PP2q2/3QRN2/6PP/1B5K b - - 0 1,Kf8,g8f8,0.6059054573126794,0.6372292155838937,116,153,g8f8,True,0.6059054573126794,0.6372292155838937,116,153,g8f8,True,0.6059054573126794,0.6372292155838937,116,153
5rk1/1p1nppb1/p1rpb2p/q2N4/3BPPpP/6P1/PPP2Q2/2KR1B1R b - - 0 1,Bxd5,e6d5,0.5472012274154802,0.5749143902876699,51,82,e6d5,True,0.5472012274154802,0.5749143902876699,51,82,e6d5,True,0.5472012274154802,0.5749143902876699,51,82
r2q1rk1/1p1nbppb/4pn1p/1Pp5/p3P3/P4NP1/1BPN1PBP/R3QRK1 b - - 0 1,c4,c5c4,0.529507252175003,0.5631764176433595,32,69,c5c4,True,0.529507252175003,0.5631764176433595,32,69,c5c4,True,0.529507252175003,0.5631764176433595,32,69
1k5r/3bbp1r/pqnppp2/1p6/4PP1p/1NN4R/PPP3PP/1K1RQB2 w - - 0 1,a4,a2a4,0.6232452082481423,0.6615341844106734,136,182,a2a4,True,0.6232452082481423,0.6615341844106734,136,182,a2a4,True,0.6232452082481423,0.6615341844106734,136,182
3b1rk1/1p1q1pp1/3p3p/1b1Pp3/nP2Q3/4BN1P/P4PP1/2R1R1K1 b - - 0 1,Nb2,a4b2,0.4973074487192632,0.5749143902876699,-2,82,a4b2,True,0.4973074487192632,0.5749143902876699,-2,82,a4b2,True,0.4973074487192632,0.5749143902876699,-2,82
4r1k1/5ppp/5n2/p1pnN3/PqNP4/1P3Q2/5PPP/2R3K1 w - - 0 1,g4,g2g4,0.6656587453656747,0.6524068491501985,187,171,g2g4,True,0.6656587453656747,0.6524068491501985,187,171,d4c5,False,0.46755930634535137,0.6607092522793869,-35,181
2r1rbk1/3q1p1p/p1n3p1/1pp1P3/3pN3/1P3Q1P/PP1B1PP1/3RR1K1 b - - 0 1,Be7,f8e7,0.4873445343056534,0.5119644756166626,-13,13,f8e7,True,0.4873445343056534,0.5119644756166626,-13,13,f8e7,True,0.4873445343056534,0.5119644756166626,-13,13
2r1k2r/1bqpbpp1/p1n1p2p/8/3N1PPP/4B3/PPPQ3R/2KR1B2 w k - 0 1,Nxc6,d4c6,0.5646152832660826,0.5604570759825421,70,66,d4c6,True,0.5646152832660826,0.5604570759825421,70,66,d4c6,True,0.5646152832660826,0.5604570759825421,70,66
4rrk1/3bq1bp/3n4/1pBPpp2/1Pp2P2/2N4P/2BQ2P1/4RRK1 w - - 0 1,fxe5,f4e5,0.6113720118452644,0.8049620219857331,123,385,f4e5,True,0.6113720118452644,0.8049620219857331,123,385,f4e5,True,0.6113720118452644,0.8049620219857331,123,385
