FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r2qkbnr/pppnpp1p/3p2p1/8/2PP2b1/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,Ng5,f3g5,0.566867620272005,0.6226385940780689,73,136,f3d2,False,0.5835186225640575,0.5820968656397246,91,90,f3g5,True,0.566867620272005,0.6226385940780689,73,136
r2q1rk1/pppnppbp/2n3p1/P7/3PP3/1QN1BP2/1P3P1P/R3KB1R w KQ - 0 1,e5,e4e5,0.5942316286309679,0.6139489294360486,103,126,e4e5,True,0.5942316286309679,0.6139489294360486,103,126,e4e5,True,0.5942316286309679,0.6139489294360486,103,126
3r4/p2q1kp1/Bp1nbp2/3p3p/1Q1P1B1P/PP6/5PP1/2R3K1 b - - 0 1,Qe7,d7e7,0.395087310619749,0.41700770288330274,-115,-91,d7e7,True,0.395087310619749,0.41700770288330274,-115,-91,d7e7,True,0.395087310619749,0.41700770288330274,-115,-91
r3qbk1/1b3ppp/p1p2n2/n2P4/P1Pp4/3B1N1P/3N1PP1/R1BQ2K1 w - - 0 1,Nb3,d2b3,0.5706021194578839,0.6278152022123592,77,142,d2b3,True,0.5706021194578839,0.6278152022123592,77,142,d2b3,True,0.5706021194578839,0.6278152022123592,77,142
1k1b2rr/3b1p2/p2ppp2/1pq2P2/4PN1p/3B1Q2/PPP3PP/1K1RR3 w - - 0 1,c3,c2c3,0.5425132304623328,0.5667962794387497,46,73,c2c3,True,0.5425132304623328,0.5667962794387497,46,73,f3f1,False,0.515268283834792,0.5677001476173855,16,74
r5kr/1bqn1p1p/p3p1pQ/2p1P3/N1Pp4/1P1B4/P4PPP/R3R1K1 w - - 0 1,Be4,d3e4,0.5132810021158134,0.5431567852197504,14,47,f2f4,False,0.5669086526603754,0.5631764176433595,73,69,f2f4,False,0.5669086526603754,0.5631764176433595,73,69
3rr1k1/1p1nqp1p/p2b2p1/2p1p3/1P2P3/PQBP1NP1/5P1P/3RR1K1 w - - 0 1,b5,b4b5,0.5372986402400751,0.5385849714102531,40,42,b4b5,True,0.5372986402400751,0.5385849714102531,40,42,b4b5,True,0.5372986402400751,0.5385849714102531,40,42
rn1r2k1/pp2bppp/2p1bn2/8/2PP4/2NB1N2/PP1B2PP/4RRK1 w - - 0 1,Ne2,c3e2,0.5808677547722297,0.5631764176433595,88,69,c3e2,True,0.5808677547722297,0.5631764176433595,88,69,c3e2,True,0.5808677547722297,0.5631764176433595,88,69
r1bq1rk1/p3npp1/2p1pb1p/8/N2P4/5N2/PP1B1PPP/R2QR1K1 w - - 0 1,Bb4,d2b4,0.5580052192732974,0.5248335896523929,63,27,d2b4,True,0.5580052192732974,0.5248335896523929,63,27,d2b4,True,0.5580052192732974,0.5248335896523929,63,27
rn3rk1/ppq2ppp/4b3/nBP1p3/1Q2P3/P1P1BP2/4N1PP/R4RK1 w - - 0 1,Nd4,e2d4,0.49914985525295474,0.5358387144707508,0,39,e2g3,False,0.5544788811051665,0.4696601598181785,59,-33,e2d4,True,0.49914985525295474,0.5358387144707508,0,39
r2qk1nr/pp1bppbp/3p2p1/n1p5/2B1PP2/2NP1N2/PPP3PP/R1BQ1RK1 b kq - 0 1,Nxc4,a5c4,0.5619088422994089,0.6043059266170111,67,115,g7c3,False,0.5688843058951816,0.6051860475782356,75,116,g7c3,False,0.5688843058951816,0.6051860475782356,75,116
r2q1r2/1pp3kp/p1np2p1/2n1ppb1/4P3/2PPBQ1P/PPB1NPP1/R3R1K1 w - - 0 1,Bxc5,e3c5,0.5310901697496984,0.5767131009559461,33,84,e4f5,False,0.6018185086699483,0.5531881623684916,112,58,e3c5,True,0.5310901697496984,0.5767131009559461,33,84
3rr1k1/pp1bbppp/1q2pn2/8/3N1B2/1BP2Q2/PP3PPP/R3R1K1 w - - 0 1,Be5,f4e5,0.5622685775978468,0.5321736834106171,67,35,f4e5,True,0.5622685775978468,0.5321736834106171,67,35,a1b1,False,0.5298991743946309,0.5385849714102531,32,42
3r1rk1/pp4pp/2n1pq2/2np3b/5P2/P1NB1NP1/1PPQ3P/4RRK1 w - - 0 1,Ne5,f3e5,0.49761273611333146,0.5,-2,0,f3e5,True,0.49761273611333146,0.5,-2,0,f3e5,True,0.49761273611333146,0.5,-2,0
r4rk1/p3pp1p/1np1b1p1/4Q3/N1P3P1/qP3P2/P6P/1K1R1B1R w - - 0 1,Qc5,e5c5,0.5314156321602939,0.6278152022123592,34,142,a4c5,False,0.5510459057842525,0.4322998523826144,55,-74,e5c5,True,0.5314156321602939,0.6278152022123592,34,142
1rb1r1k1/1p1nqp1p/p2b1np1/4p3/1P1N4/P1N1P2P/1BQRBPP1/R5K1 w - - 0 1,Ndb5,d4b5,0.6836843244465088,0.7679329346529504,209,325,d4b5,True,0.6836843244465088,0.7679329346529504,209,325,d4b5,True,0.6836843244465088,0.7679329346529504,209,325
1rb2rk1/2q1bppp/p1p1pn2/6B1/2NP4/2P2B2/P4PPP/R2QK2R w KQ - 0 1,Bh4,g5h4,0.5686506809979162,0.6243673063917166,75,138,g5h4,True,0.5686506809979162,0.6243673063917166,75,138,g5h4,True,0.5686506809979162,0.6243673063917166,75,138
1q1rr1k1/1p2ppbp/p1np2p1/2n5/2PNP3/4BP2/PP1QB1PP/2RR2K1 b - - 0 1,Nxd4,c6d4,0.5037967128945338,0.5184020844121936,4,20,g7d4,False,0.5227820136561634,0.5239152574834706,24,26,g7d4,False,0.5227820136561634,0.5239152574834706,24,26
r1q1rbk1/2p2ppp/p4Bb1/2p3Q1/N1P5/1P3P2/P5PP/R3R1K1 w - - 0 1,Be7,f6e7,0.397122104171453,0.5910258971916128,-113,100,f6c3,False,0.5167451580740788,0.5055228953683342,18,6,f6e7,True,0.397122104171453,0.5910258971916128,-113,100
5rk1/1pr1nppp/pq1Np3/3pP3/1P3P2/P2Q1R2/2P3PP/3R3K b - - 0 1,Qc6,b6c6,0.5473547545411449,0.5303398401818216,51,33,b6c6,True,0.5473547545411449,0.5303398401818216,51,33,b6c6,True,0.5473547545411449,0.5303398401818216,51,33
2rq1rk1/pp1nbppp/2p1p1b1/P2pPn2/2PP4/1N3N2/1P1BBPPP/R2Q1RK1 b - - 0 1,dxc4,d5c4,0.5487603890813408,0.5285051773118131,53,31,d5c4,True,0.5487603890813408,0.5285051773118131,53,31,d5c4,True,0.5487603890813408,0.5285051773118131,53,31
1rb3k1/2q3b1/p1npB1p1/8/5P1B/7Q/PP4PP/5R1K b - - 0 1,Bxe6,c8e6,0.6931688058630199,0.6414742687583961,221,158,c8e6,True,0.6931688058630199,0.6414742687583961,221,158,c8e6,True,0.6931688058630199,0.6414742687583961,221,158
1r5r/p3npk1/2bq2p1/2pp4/3n1PP1/PpNP2B1/1P1Q2B1/4RRK1 b - - 0 1,Rbe8,b8e8,0.5890353821344229,0.6465391720148663,97,164,b8e8,True,0.5890353821344229,0.6465391720148663,97,164,b8e8,True,0.5890353821344229,0.6465391720148663,97,164
rn3rk1/p2pqpb1/bpp1p3/4N2p/2PP2pP/1QN3P1/PP2PPB1/R2R2K1 w - - 0 1,e3,e2e3,0.6339329444201416,0.6881849068891515,149,215,a1c1,False,0.6351038481693536,0.6490594228774123,150,167,e2e3,True,0.6339329444201416,0.6881849068891515,149,215
2rq1rk1/3pbppp/p3p3/1p1bP3/3P4/4Q3/PP1B1PPP/R3NRK1 b - - 0 1,d6,d7d6,0.5884836174290317,0.603425129353426,97,114,d8b6,False,0.6078729393589336,0.5640820298184349,119,70,d7d6,True,0.5884836174290317,0.603425129353426,97,114
r1b1kb1r/3p1ppp/p3p3/1p6/2q1PP2/2N1B3/PPPQ2PP/1K1R3R w kq - 0 1,Bd4,e3d4,0.5889243126675408,0.6260928550975975,97,140,f4f5,False,0.6017081615958207,0.6372292155838937,112,153,h1f1,False,0.5582911078131192,0.6397788635128212,63,156
r4rk1/1pq1npbp/4p1p1/1BPpn3/1P3B2/5N1P/2P2PP1/1R1Q1RK1 w - - 0 1,Kh1,g1h1,0.5821512662692633,0.6607092522793869,90,181,g1h1,True,0.5821512662692633,0.6607092522793869,90,181,g1h1,True,0.5821512662692633,0.6607092522793869,90,181
rn3rk1/ppqbbppp/4pn2/8/1PN5/NQ2P1P1/P2B1PBP/R3K2R w KQ - 0 1,b5,b4b5,0.5738887307830292,0.5486333135073832,80,53,b4b5,True,0.5738887307830292,0.5486333135073832,80,53,b4b5,True,0.5738887307830292,0.5486333135073832,80,53
1rb1k2r/1pqnb1pp/p2ppp2/8/P2QP3/2N1BN1P/1PP2PP1/R2R2K1 w k - 0 1,Qa7,d4a7,0.5396481495857816,0.6582286101488871,43,178,d4b4,False,0.5594751621836395,0.5394998785122574,64,43,d4a7,True,0.5396481495857816,0.6582286101488871,43,178
r3k1r1/pb6/1p1Bq2p/P1p1Pp2/6P1/6Q1/2P3PP/1R2R1K1 w q - 0 1,h3,h2h3,0.6674748599447178,0.7196270640184792,189,256,h2h3,True,0.6674748599447178,0.7196270640184792,189,256,h2h3,True,0.6674748599447178,0.7196270640184792,189,256
5r1k/1p2b1pp/p2p4/4p2q/4Pr2/P2R1PR1/NPP1Q2P/1K6 w - - 0 1,Qg2,e2g2,0.5394513195847663,0.5677001476173855,42,74,a2b4,False,0.573407097003136,0.5119644756166626,80,13,e2g2,True,0.5394513195847663,0.5677001476173855,42,74
5br1/5q1k/rpp2pp1/p1p1p2n/P1P1P1RP/3P1N2/2PB1PQK/1R6 w - - 0 1,Ng1,f3g1,0.5569780362872856,0.591915609324709,62,101,g4g5,False,0.6075848619312048,0.4852759384118717,118,-16,f3g1,True,0.5569780362872856,0.591915609324709,62,101
2r1kbr1/5p2/p3p2p/1pP1P2n/2p1NB1P/5P2/PP3P2/3RK2R b K - 0 1,f5,f7f5,0.5195628974077505,0.4852759384118717,21,-16,f7f5,True,0.5195628974077505,0.4852759384118717,21,-16,f7f5,True,0.5195628974077505,0.4852759384118717,21,-16
2r1r1k1/1p2bppp/p2pb3/6P1/2q1PQ2/1NN5/PPP4P/1K1R2R1 w - - 0 1,h4,h2h4,0.5559760614301912,0.5440703011199586,61,48,h2h4,True,0.5559760614301912,0.5440703011199586,61,48,h2h4,True,0.5559760614301912,0.5440703011199586,61,48
2bq1rk1/4bppp/1Pp2n2/2Pp4/1p6/1N3PP1/2Q2P1P/B3KB1R w K - 0 1,h4,h2h4,0.5957902699983254,0.664824067524339,105,186,f1d3,False,0.6417733159328267,0.6590564612649169,158,179,h2h4,True,0.5957902699983254,0.664824067524339,105,186
3r1r1k/5ppp/p1Bp1n2/3P4/3Q4/6RP/1Pq2PP1/4R1K1 w - - 0 1,b4,b2b4,0.6323441787196831,0.7181388417094262,147,254,b2b4,True,0.6323441787196831,0.7181388417094262,147,254,b2b4,True,0.6323441787196831,0.7181388417094262,147,254
2r3k1/p2n1pbp/qp2p1p1/4P1BP/3P1Q2/5N2/P2R1PP1/2rR2K1 w - - 0 1,Be7,g5e7,0.503323027578763,0.6802294368681915,3,205,h5h6,False,0.5858166114725011,0.5686035652810878,94,75,g5e7,True,0.503323027578763,0.6802294368681915,3,205
4q1k1/pb1n1ppp/1ppb1n2/6N1/2PP4/2N3P1/PBQ2P1P/5BK1 w - - 0 1,c5,c4c5,0.5441608152449431,0.5695065266470701,48,76,c4c5,True,0.5441608152449431,0.5695065266470701,48,76,c4c5,True,0.5441608152449431,0.5695065266470701,48,76
r4rk1/pp3ppp/4pn2/2bqN1B1/8/8/PPP1QPPP/R4RK1 w - - 0 1,Rfe1,f1e1,0.5186819813740975,0.49355671670047907,20,-7,g5f6,False,0.5849274712486265,0.48619570897068454,93,-15,f1d1,False,0.5209650462006491,0.49539752999711567,22,-5
6r1/1pp2r2/2k1p1pb/p1p1Pn1p/P1P2P2/NP1R2PP/6K1/2BR4 w - - 0 1,h4,h3h4,0.5658860450128804,0.5,71,0,h3h4,True,0.5658860450128804,0.5,71,0,d3d8,False,0.5399888580226687,0.5275875538925041,43,30
4r1k1/pp2rb1p/2p3p1/5pR1/1P1P1N1P/4PP2/1P3K2/4R3 w - - 0 1,Nd3,f4d3,0.5542522166901356,0.5340066578563346,59,37,h4h5,False,0.5568323218612353,0.5,62,0,g5g1,False,0.5411763281010253,0.5394998785122574,44,43
2r1k1r1/3pb3/p1q1pp2/7p/PpP1NPn1/1P3Q2/1B4PP/R4R1K w - - 0 1,f5,f4f5,0.6300908576712967,0.6312501413084699,144,146,f4f5,True,0.6300908576712967,0.6312501413084699,144,146,f4f5,True,0.6300908576712967,0.6312501413084699,144,146
r1bqnrk1/p3p1bp/1pp2ppB/2p5/4P3/2NP1N1P/PPPQ1PP1/R3K2R w KQ - 0 1,e5,e4e5,0.5644257469813992,0.5285051773118131,70,31,e4e5,True,0.5644257469813992,0.5285051773118131,70,31,h6g7,False,0.5502629499863495,0.53675438329054,54,40
2r5/1p2p1k1/3pP3/2bP2p1/2R2pPp/1B3P2/P6P/7K b - - 0 1,h3,h4h3,0.6705203535917086,0.7518131775349546,192,301,h4h3,True,0.6705203535917086,0.7518131775349546,192,301,b7b5,False,0.5937995275079315,0.7718467521712883,103,331
5k1r/7p/1p1r1pp1/p1nP4/4P3/4RP2/B5PP/1R4K1 b - - 0 1,g5,g6g5,0.45546832006203286,0.4009888189823705,-48,-109,g6g5,True,0.45546832006203286,0.4009888189823705,-48,-109,g6g5,True,0.45546832006203286,0.4009888189823705,-48,-109
5rk1/p1pB2np/2Pp2pB/1p1Pp1Q1/4P2P/8/1q4N1/6K1 w - - 0 1,Bf5,d7f5,0.4724005835842511,0.8490148923385837,-30,469,d7e6,False,0.6875118662220778,0.5,214,0,d7f5,True,0.4724005835842511,0.8490148923385837,-30,469
8/p3nk2/1p2Np2/4nPpp/2q1P3/P5PP/b2Q1BBK/8 b - - 0 1,Bb3,a2b3,0.3297774274644878,0.5,-192,0,a2b3,True,0.3297774274644878,0.5,-192,0,a2b3,True,0.3297774274644878,0.5,-192,0
5rk1/p1Q5/1p3Pq1/2pr3p/P2Bp2P/R7/1P4PK/8 b - - 0 1,e3,e4e3,0.5003231703628059,0.7306344092139007,0,271,f8f7,False,0.5048323236655181,0.5,5,0,e4e3,True,0.5003231703628059,0.7306344092139007,0,271
rn4k1/4qppp/p1pNp3/2P5/Pr1P4/5Q1P/5PP1/R2R2K1 w - - 0 1,a5,a4a5,0.7270793940417402,0.7685884778152217,266,326,a1b1,False,0.7353684446247313,0.6582286101488871,277,178,a4a5,True,0.7270793940417402,0.7685884778152217,266,326
2r2rk1/pb1qbppp/np2p3/3p4/1P1P4/P1N3P1/3BPPBP/R2Q1RK1 b - - 0 1,Nc7,a6c7,0.5464876852240304,0.5477213400816676,50,52,a6c7,True,0.5464876852240304,0.5477213400816676,50,52,a6c7,True,0.5464876852240304,0.5477213400816676,50,52
r4rk1/pp1bnpb1/1q2p2p/3p2pB/2pPP3/2P3P1/PPQN1PPN/R4RK1 w - - 0 1,e5,e4e5,0.6138922155651858,0.6406270050754315,125,157,e4e5,True,0.6138922155651858,0.6406270050754315,125,157,e4e5,True,0.6138922155651858,0.6406270050754315,125,157
3nr1k1/2qbbppp/5n2/1pp1p3/4P3/1BPPNN2/3B1PPP/Q3R1K1 w - - 0 1,c4,c3c4,0.5552841457028383,0.5928047194327711,60,102,c3c4,True,0.5552841457028383,0.5928047194327711,60,102,c3c4,True,0.5552841457028383,0.5928047194327711,60,102
r2q1rk1/2pnbppp/p2p4/3P4/Pp6/1B6/1PP2PPP/R1BQR1K1 w - - 0 1,a5,a4a5,0.562618551773158,0.5477213400816676,68,52,a4a5,True,0.562618551773158,0.5477213400816676,68,52,d1d2,False,0.5110062900383568,0.5586421525846197,11,64
r1r3k1/p4pp1/6b1/4P2p/5B2/P2p1PP1/1P3RP1/R5K1 w - - 0 1,Bd2,f4d2,0.5148535945924663,0.5092041601288086,16,10,b2b4,False,0.5163411121009474,0.5046024700028845,17,5,f4d2,True,0.5148535945924663,0.5092041601288086,16,10
2rq1rk1/1b2bpp1/2p1pn1p/pp6/3PN3/P2BP3/1PQB1PPP/R4RK1 b - - 0 1,c5,c6c5,0.5273005059346176,0.5156437324214209,29,17,c6c5,True,0.5273005059346176,0.5156437324214209,29,17,c6c5,True,0.5273005059346176,0.5156437324214209,29,17
1r3rk1/q2n1nbp/b1pp1pp1/p3p3/N1PPP3/5NB1/P1Q1BPPP/3RR1K1 w - - 0 1,c5,c4c5,0.5683937684649433,0.6389298484637961,74,155,c4c5,True,0.5683937684649433,0.6389298484637961,74,155,c4c5,True,0.5683937684649433,0.6389298484637961,74,155
rn2k1nr/pp2ppbp/2pp2p1/8/N1PPP3/q7/P2B1PPP/R2QKB1R w KQkq - 0 1,h4,h2h4,0.5127396076794558,0.7075881993130916,13,240,a1b1,False,0.5704857011441712,0.5,77,0,h2h4,True,0.5127396076794558,0.7075881993130916,13,240
r2q1rk1/p2n1ppp/1p2p3/3b4/3P4/P1BB3Q/1P3PPP/R3K2R b KQ - 0 1,f5,f7f5,0.4989551333576654,0.5,-1,0,d7f6,False,0.49922163088134247,0.5,0,0,f7f5,True,0.4989551333576654,0.5,-1,0
2r1k2r/pb3pp1/1q1bp2p/2n3P1/1p1Q3P/4PN2/PP1BBP2/R3K1R1 b Qk - 0 1,Bxf3,b7f3,0.5074585001656802,0.6278152022123592,8,142,b7f3,True,0.5074585001656802,0.6278152022123592,8,142,b7f3,True,0.5074585001656802,0.6278152022123592,8,142
2r1k2r/1q1nbpp1/p3p2p/1p1b4/3N1B1P/3B1P2/PPPQR1P1/1K1R4 b k - 0 1,Nc5,d7c5,0.5187255308246804,0.6122020503513589,20,124,d7c5,True,0.5187255308246804,0.6122020503513589,20,124,d7c5,True,0.5187255308246804,0.6122020503513589,20,124
r2qkb1r/1p3ppp/pn1pbn2/N3p3/4P1P1/2N1BP2/PPP4P/R2QKB1R b KQkq - 0 1,d5,d6d5,0.6163224316212585,0.705297423779081,128,237,d6d5,True,0.6163224316212585,0.705297423779081,128,237,d6d5,True,0.6163224316212585,0.705297423779081,128,237
5rk1/1p4pp/pB1p3q/b2P4/N1P5/3Q2Pb/PP5P/3R2K1 b - - 0 1,Bxb6+,a5b6,0.7613184030778908,0.8707174761414801,315,518,a5b6,True,0.7613184030778908,0.8707174761414801,315,518,a5b6,True,0.7613184030778908,0.8707174761414801,315,518
r2qr1k1/ppb2ppp/2p1pnb1/8/4P1P1/BPP2B1P/P2NQP2/3R1RK1 b - - 0 1,Nd5,f6d5,0.5209314012788707,0.7158975342204064,22,251,f6d5,True,0.5209314012788707,0.7158975342204064,22,251,f6d5,True,0.5209314012788707,0.7158975342204064,22,251
2r2rk1/pp3ppp/1b2q3/2ppPN2/3P4/2P2Q2/P4PPP/R4RK1 w - - 0 1,c4,c3c4,0.4559804548106499,0.6754049255580261,-47,199,f3g4,False,0.5548659185034527,0.39657487064657393,59,-114,c3c4,True,0.4559804548106499,0.6754049255580261,-47,199
2r2rk1/1p1bbppp/p2ppn2/5P2/P2BP3/1BN5/1PP3PP/3R1R1K b - - 0 1,e5,e6e5,0.48655205479253555,0.5018410316799476,-14,2,e6f5,False,0.48703240509938417,0.4944771046316658,-14,-6,e6e5,True,0.48655205479253555,0.5018410316799476,-14,2
5rk1/pppq3p/2npbrp1/4pp2/2PPP3/6P1/PP1QNPBP/2R2RK1 b - - 0 1,f4,f5f4,0.4975902435659617,0.5009205189599892,-2,1,f5f4,True,0.4975902435659617,0.5009205189599892,-2,1,f5f4,True,0.4975902435659617,0.5009205189599892,-2,1
r1r2bk1/1q1n1pp1/2n1p2p/3pP2N/1p1P3P/1P3N2/2RB1PP1/2RQ2K1 w - - 0 1,g4,g2g4,0.5360984068725103,0.5847815132358991,39,93,g2g4,True,0.5360984068725103,0.5847815132358991,39,93,g2g4,True,0.5360984068725103,0.5847815132358991,39,93
2rqr1k1/p4pp1/1pp1bn1p/3pB3/2PP1P2/3P2PP/P5B1/2RQ1RK1 b - - 0 1,dxc4,d5c4,0.4964410297678632,0.5082839219143761,-3,9,d5c4,True,0.4964410297678632,0.5082839219143761,-3,9,d5c4,True,0.4964410297678632,0.5082839219143761,-3,9
4qr2/5knQ/2p1pp2/ppP5/8/PP3N2/5PK1/7R w - - 0 1,Nd2,f3d2,0.4839395230755696,0.77635380603982,-17,338,h1h6,False,0.5975515308400595,0.5829922971166973,107,91,f3d2,True,0.4839395230755696,0.77635380603982,-17,338
1r2r1k1/1bq2pbp/2pp2p1/p1n5/2PB4/P3P1P1/2QN1PBP/2R1R1K1 w - - 0 1,Bxc5,d4c5,0.5501240218224965,0.5340066578563346,54,37,d4g7,False,0.5528609246691775,0.5550076484124536,57,60,c1b1,False,0.5488759054612713,0.5631764176433595,53,69
r1b1r1k1/pp1n1pbp/2pp1np1/3Pp3/2P1P3/1PN2NP1/P4PBP/R1BR2K1 b - - 0 1,Nc5,d7c5,0.4283054484504092,0.46324561670945996,-78,-40,c6d5,False,0.4450994200805203,0.4259857125367345,-59,-81,d7c5,True,0.4283054484504092,0.46324561670945996,-78,-40
r1b1r1k1/1pq3bp/n1pp1np1/p3pp2/2PPP3/PP3NP1/1BQN1PBP/R4RK1 w - - 0 1,c5,c4c5,0.5667500227871222,0.5865684965842631,72,95,c4c5,True,0.5667500227871222,0.5865684965842631,72,95,c4c5,True,0.5667500227871222,0.5865684965842631,72,95
2rq1rk1/pbp2ppp/1p1b4/3p4/3Pn3/P3P1P1/1PQBNPBP/2RR2K1 w - - 0 1,Bb4,d2b4,0.5350624321191774,0.5767131009559461,38,84,d2b4,True,0.5350624321191774,0.5767131009559461,38,84,d2b4,True,0.5350624321191774,0.5767131009559461,38,84
6k1/r4p1p/2Bp1bp1/2nPp3/2P5/r4P1P/2Q3P1/1R5K b - - 0 1,e4,e5e4,0.6975035759435174,0.837835112999932,226,446,a3a2,False,0.7007453585300331,0.8095451579973735,231,393,e5e4,True,0.6975035759435174,0.837835112999932,226,446
r1br4/ppk2pp1/3bp2p/8/5PP1/3R2B1/PPP3B1/2KR4 b - - 0 1,f5,f7f5,0.29451636343324844,0.46416128552924907,-237,-39,d8d7,False,0.3099418185918804,0.1500435305626528,-217,-471,f7f5,True,0.29451636343324844,0.46416128552924907,-237,-39
3qr1k1/p4pb1/r5p1/1p1p3p/1PbN3P/P3P1P1/3Q1PB1/R2R2K1 b - - 0 1,g5,g6g5,0.5279838954924225,0.6295343100667656,30,144,d8e7,False,0.5416009557074447,0.5340066578563346,45,37,g6g5,True,0.5279838954924225,0.6295343100667656,30,144
r3k2r/pp2n1pp/1qn1bp2/4p3/Q3P3/B1P3P1/P2N1PBP/R4RK1 b kq - 0 1,Qa5,b6a5,0.5125433475144499,0.5404145195219514,13,44,b6a5,True,0.5125433475144499,0.5404145195219514,13,44,b6a5,True,0.5125433475144499,0.5404145195219514,13,44
2r3r1/1p2k1pp/pB2ppb1/P7/1bB1P3/1P1R1P2/4K1PP/R7 b - - 0 1,Rc6,c8c6,0.41296894116750005,0.47975962678773254,-95,-22,g6e8,False,0.461150123385119,0.45319095389262815,-42,-51,c8c6,True,0.41296894116750005,0.47975962678773254,-95,-22
r3qrk1/1ppb1pbp/3p2p1/p1nPp2n/2P1P3/2N1BN1P/PPB2PP1/R2QR1K1 w - - 0 1,Bxc5,e3c5,0.5513388180751015,0.5847815132358991,55,93,a2a3,False,0.5594390801051468,0.585675286773559,64,94,a2a3,False,0.5594390801051468,0.585675286773559,64,94
r3k1r1/pb2qp2/1ppppn2/3Pn1p1/2P1P3/2Q3B1/PP1N1PP1/R3KB1R w KQq - 0 1,c5,c4c5,0.5733410554384636,0.7029962348564509,80,234,g3e5,False,0.6046228291251529,0.5838871815019091,115,92,c4c5,True,0.5733410554384636,0.7029962348564509,80,234
r1k3nr/pppb2bp/2n2pp1/4p3/2P1P3/2N1BNP1/PP3P1P/2KR1B1R w - - 0 1,Rxd7,d1d7,0.48378425051501045,0.6689139863954203,-17,191,d1d2,False,0.5775678187383742,0.5559168418448287,84,61,d1d7,True,0.48378425051501045,0.6689139863954203,-17,191
r2qk2r/pp3pp1/1nn1b2p/3pP3/2pP4/2P1BN2/P1P1B1PP/R3QRK1 b kq - 0 1,Na4,b6a4,0.42933284541886063,0.4071952805672289,-77,-102,b6a4,True,0.42933284541886063,0.4071952805672289,-77,-102,d8e7,False,0.38565901245067535,0.4241860033205554,-126,-83
5rk1/2pq2p1/4b3/1p6/3P1r2/5NQ1/1P4PP/R3R1K1 w - - 0 1,Ra8,a1a8,0.5823730605877775,0.5847815132358991,90,93,a1a8,True,0.5823730605877775,0.5847815132358991,90,93,a1a8,True,0.5823730605877775,0.5847815132358991,90,93
2r3k1/pp3ppp/3p1bn1/P2P4/1PP2q2/3QRN2/6PP/1B5K b - - 0 1,Kf8,g8f8,0.575697071340753,0.6183032245766588,82,131,g8f8,True,0.575697071340753,0.6183032245766588,82,131,g8f8,True,0.575697071340753,0.6183032245766588,82,131
5rk1/1p1nppb1/p1rpb2p/q2N4/3BPPpP/6P1/PPP2Q2/2KR1B1R b - - 0 1,Bxd5,e6d5,0.5835718607378562,0.589244688568345,91,98,e6d5,True,0.5835718607378562,0.589244688568345,91,98,e6d5,True,0.5835718607378562,0.589244688568345,91,98
r2q1rk1/1p1nbppb/4pn1p/1Pp5/p3P3/P4NP1/1BPN1PBP/R3QRK1 b - - 0 1,c4,c5c4,0.5073548238378272,0.5101243359708437,7,11,c5c4,True,0.5073548238378272,0.5101243359708437,7,11,c5c4,True,0.5073548238378272,0.5101243359708437,7,11
1k5r/3bbp1r/pqnppp2/1p6/4PP1p/1NN4R/PPP3PP/1K1RQB2 w - - 0 1,a4,a2a4,0.6235567501505781,0.6818291390214323,137,207,a2a4,True,0.6235567501505781,0.6818291390214323,137,207,a2a4,True,0.6235567501505781,0.6818291390214323,137,207
3b1rk1/1p1q1pp1/3p3p/1b1Pp3/nP2Q3/4BN1P/P4PP1/2R1R1K1 b - - 0 1,Nb2,a4b2,0.48890975142407245,0.5722126153120402,-12,79,a4b2,True,0.48890975142407245,0.5722126153120402,-12,79,a4b2,True,0.48890975142407245,0.5722126153120402,-12,79
4r1k1/5ppp/5n2/p1pnN3/PqNP4/1P3Q2/5PPP/2R3K1 w - - 0 1,g4,g2g4,0.6466949374263333,0.7750725757821421,164,336,d4c5,False,0.6643455870543722,0.6818291390214323,185,207,g2g4,True,0.6466949374263333,0.7750725757821421,164,336
2r1rbk1/3q1p1p/p1n3p1/1pp1P3/3pN3/1P3Q1P/PP1B1PP1/3RR1K1 b - - 0 1,Be7,f8e7,0.4165269313329216,0.4944771046316658,-91,-6,f8g7,False,0.45739540590742367,0.3636223933562701,-46,-152,f8e7,True,0.4165269313329216,0.4944771046316658,-91,-6
2r1k2r/1bqpbpp1/p1n1p2p/8/3N1PPP/4B3/PPPQ3R/2KR1B2 w k - 0 1,Nxc6,d4c6,0.5726455348119771,0.5658919665398462,79,72,d4c6,True,0.5726455348119771,0.5658919665398462,79,72,d4c6,True,0.5726455348119771,0.5658919665398462,79,72
4rrk1/3bq1bp/3n4/1pBPpp2/1Pp2P2/2N4P/2BQ2P1/4RRK1 w - - 0 1,fxe5,f4e5,0.6293574057973464,0.8322565195986901,143,435,f4e5,True,0.6293574057973464,0.8322565195986901,143,435,f4e5,True,0.6293574057973464,0.8322565195986901,143,435
