FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b2rk1/1p1nqpbp/p2p4/2pP2pn/P3P3/2NB1N1P/1P3PPB/R2Q1RK1 w - - 0 1,e5,e4e5,0.6080351701373665,0.716645830340413,119,252,f3h4,False,0.6100401707771906,0.5586421525846197,121,64,e4e5,True,0.6080351701373665,0.716645830340413,119,252
r2qkbnr/pppnpp1p/3p2p1/8/2PP2b1/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,Ng5,f3g5,0.5668675694913756,0.6329626589047256,73,148,f3d2,False,0.5835185877915859,0.5767131009559461,91,84,f3g5,True,0.5668675694913756,0.6329626589047256,73,148
r2q1rk1/pppnppbp/2n3p1/P7/3PP3/1QN1BP2/1P3P1P/R3KB1R w KQ - 0 1,e5,e4e5,0.5942316671936188,0.6286751633890878,103,143,e4e5,True,0.5942316671936188,0.6286751633890878,103,143,e4e5,True,0.5942316671936188,0.6286751633890878,103,143
3r4/p2q1kp1/Bp1nbp2/3p3p/1Q1P1B1P/PP6/5PP1/2R3K1 b - - 0 1,Qe7,d7e7,0.39508733605489754,0.4377296159574105,-115,-68,d7e7,True,0.39508733605489754,0.4377296159574105,-115,-68,d7e7,True,0.39508733605489754,0.4377296159574105,-115,-68
r3qbk1/1b3ppp/p1p2n2/n2P4/P1Pp4/3B1N1P/3N1PP1/R1BQ2K1 w - - 0 1,Nb3,d2b3,0.5706021094301958,0.6278152022123592,77,142,d2b3,True,0.5706021094301958,0.6278152022123592,77,142,d2b3,True,0.5706021094301958,0.6278152022123592,77,142
1k1b2rr/3b1p2/p2ppp2/1pq2P2/4PN1p/3B1Q2/PPP3PP/1K1RR3 w - - 0 1,c3,c2c3,0.5425131973320048,0.5667962794387497,46,73,c2c3,True,0.5425131973320048,0.5667962794387497,46,73,c2c3,True,0.5425131973320048,0.5667962794387497,46,73
r5kr/1bqn1p1p/p3p1pQ/2p1P3/N1Pp4/1P1B4/P4PPP/R3R1K1 w - - 0 1,Be4,d3e4,0.5132812160907573,0.5504562746820834,14,55,f2f4,False,0.5669086895306144,0.545896437602999,73,50,h6g5,False,0.49877861022375686,0.5568256609665037,-1,62
3rr1k1/1p1nqp1p/p2b2p1/2p1p3/1P2P3/PQBP1NP1/5P1P/3RR1K1 w - - 0 1,b5,b4b5,0.5372985315718444,0.5330902822991305,40,36,b4b5,True,0.5372985315718444,0.5330902822991305,40,36,g1g2,False,0.5156380655797436,0.5349228039541688,16,38
rn1r2k1/pp2bppp/2p1bn2/8/2PP4/2NB1N2/PP1B2PP/4RRK1 w - - 0 1,Ne2,c3e2,0.5808677855445852,0.5550076484124536,88,60,c3e2,True,0.5808677855445852,0.5550076484124536,88,60,c3e2,True,0.5808677855445852,0.5550076484124536,88,60
r1bq1rk1/p3npp1/2p1pb1p/8/N2P4/5N2/PP1B1PPP/R2QR1K1 w - - 0 1,Bb4,d2b4,0.5580052548576118,0.5376698043044984,63,41,d2b4,True,0.5580052548576118,0.5376698043044984,63,41,d2c3,False,0.5427896877111656,0.5413288883579234,46,45
rn3rk1/ppq2ppp/4b3/nBP1p3/1Q2P3/P1P1BP2/4N1PP/R4RK1 w - - 0 1,Nd4,e2d4,0.4991498753002735,0.5568256609665037,0,62,e2g3,False,0.5544789513908119,0.47975962678773254,59,-22,e2d4,True,0.4991498753002735,0.5568256609665037,0,62
r2qk1nr/pp1bppbp/3p2p1/n1p5/2B1PP2/2NP1N2/PPP3PP/R1BQ1RK1 b kq - 0 1,Nxc4,a5c4,0.5619087849122856,0.5820968656397246,67,90,g7c3,False,0.5688842167177273,0.6007787318117942,75,111,g7c3,False,0.5688842167177273,0.6007787318117942,75,111
r2q1r2/1pp3kp/p1np2p1/2n1ppb1/4P3/2PPBQ1P/PPB1NPP1/R3R1K1 w - - 0 1,Bxc5,e3c5,0.5310902105635236,0.5865684965842631,33,95,e4f5,False,0.60181846823159,0.5910258971916128,112,100,e4f5,False,0.60181846823159,0.5910258971916128,112,100
3rr1k1/pp1bbppp/1q2pn2/8/3N1B2/1BP2Q2/PP3PPP/R3R1K1 w - - 0 1,Be5,f4e5,0.5622685711070339,0.5531881623684916,67,58,f4e5,True,0.5622685711070339,0.5531881623684916,67,58,e1d1,False,0.5052252250013505,0.5963550316463674,5,106
3r1rk1/pp4pp/2n1pq2/2np3b/5P2/P1NB1NP1/1PPQ3P/4RRK1 w - - 0 1,Ne5,f3e5,0.4976126880712323,0.5138042910293155,-2,15,f3e5,True,0.4976126880712323,0.5138042910293155,-2,15,f3e5,True,0.4976126880712323,0.5138042910293155,-2,15
r4rk1/p3pp1p/1np1b1p1/4Q3/N1P3P1/qP3P2/P6P/1K1R1B1R w - - 0 1,Qc5,e5c5,0.531415783006544,0.6217730635233241,34,135,a4c5,False,0.5510458048643613,0.47975962678773254,55,-22,e5c5,True,0.531415783006544,0.6217730635233241,34,135
1rb1r1k1/1p1nqp1p/p2b1np1/4p3/1P1N4/P1N1P2P/1BQRBPP1/R5K1 w - - 0 1,Ndb5,d4b5,0.6836843496530278,0.7462761887954177,209,293,d4b5,True,0.6836843496530278,0.7462761887954177,209,293,d4b5,True,0.6836843496530278,0.7462761887954177,209,293
1rb2rk1/2q1bppp/p1p1pn2/6B1/2NP4/2P2B2/P4PPP/R2QK2R w KQ - 0 1,Bh4,g5h4,0.5686505483704117,0.6174338599757672,75,130,g5h4,True,0.5686505483704117,0.6174338599757672,75,130,g5h4,True,0.5686505483704117,0.6174338599757672,75,130
1q1rr1k1/1p2ppbp/p1np2p1/2n5/2PNP3/4BP2/PP1QB1PP/2RR2K1 b - - 0 1,Nxd4,c6d4,0.5037966637474249,0.4944771046316658,4,-6,g7d4,False,0.522782059665226,0.4944771046316658,24,-6,c6d4,True,0.5037966637474249,0.4944771046316658,4,-6
r1q1rbk1/2p2ppp/p4Bb1/2p3Q1/N1P5/1P3P2/P5PP/R3R1K1 w - - 0 1,Be7,f6e7,0.39712233643209216,0.6016615267275047,-113,112,f6c3,False,0.5167451480074425,0.511044443209752,18,12,f6e7,True,0.39712233643209216,0.6016615267275047,-113,112
5rk1/1pr1nppp/pq1Np3/3pP3/1P3P2/P2Q1R2/2P3PP/3R3K b - - 0 1,Qc6,b6c6,0.5473546824969306,0.5776116974476763,51,85,b6c6,True,0.5473546824969306,0.5776116974476763,51,85,b6c6,True,0.5473546824969306,0.5776116974476763,51,85
2rq1rk1/pp1nbppp/2p1p1b1/P2pPn2/2PP4/1N3N2/1P1BBPPP/R2Q1RK1 b - - 0 1,dxc4,d5c4,0.5487604982948933,0.5577340998516674,53,63,d5c4,True,0.5487604982948933,0.5577340998516674,53,63,d5c4,True,0.5487604982948933,0.5577340998516674,53,63
1rb3k1/2q3b1/p1npB1p1/8/5P1B/7Q/PP4PP/5R1K b - - 0 1,Bxe6,c8e6,0.6931687511393392,0.6139489294360486,221,126,c8e6,True,0.6931687511393392,0.6139489294360486,221,126,c8e6,True,0.6931687511393392,0.6139489294360486,221,126
1r5r/p3npk1/2bq2p1/2pp4/3n1PP1/PpNP2B1/1P1Q2B1/4RRK1 b - - 0 1,Rbe8,b8e8,0.5890354598135839,0.6243673063917166,97,138,b8e8,True,0.5890354598135839,0.6243673063917166,97,138,f7f5,False,0.5634409024658847,0.6414742687583961,69,158
rn3rk1/p2pqpb1/bpp1p3/4N2p/2PP2pP/1QN3P1/PP2PPB1/R2R2K1 w - - 0 1,e3,e2e3,0.6339329893444385,0.6565700162843596,149,176,a1c1,False,0.6351039628687785,0.6582286101488871,150,178,a1c1,False,0.6351039628687785,0.6582286101488871,150,178
2rq1rk1/3pbppp/p3p3/1p1bP3/3P4/4Q3/PP1B1PPP/R3NRK1 b - - 0 1,d6,d7d6,0.5884836153137003,0.6113275248507526,97,123,d8b6,False,0.6078728395456456,0.5901355884591462,119,99,d7d6,True,0.5884836153137003,0.6113275248507526,97,123
r1b1kb1r/3p1ppp/p3p3/1p6/2q1PP2/2N1B3/PPPQ2PP/1K1R3R w kq - 0 1,Bd4,e3d4,0.5889244210996024,0.6321068166142683,97,147,f4f5,False,0.6017082598410797,0.6209067564512851,112,134,e3d4,True,0.5889244210996024,0.6321068166142683,97,147
r4rk1/1pq1npbp/4p1p1/1BPpn3/1P3B2/5N1P/2P2PP1/1R1Q1RK1 w - - 0 1,Kh1,g1h1,0.5821511764750588,0.6557392814366,90,175,g1h1,True,0.5821511764750588,0.6557392814366,90,175,g1h1,True,0.5821511764750588,0.6557392814366,90,175
rn3rk1/ppqbbppp/4pn2/8/1PN5/NQ2P1P1/P2B1PBP/R3K2R w KQ - 0 1,b5,b4b5,0.5738887748425954,0.5486333135073832,80,53,b4b5,True,0.5738887748425954,0.5486333135073832,80,53,a1c1,False,0.5575367105124971,0.5522778816577142,62,57
1rb1k2r/1pqnb1pp/p2ppp2/8/P2QP3/2N1BN1P/1PP2PP1/R2R2K1 w k - 0 1,Qa7,d4a7,0.5396481370093547,0.6590564612649169,43,179,d4b4,False,0.5594752880208512,0.5749143902876699,64,82,d4a7,True,0.5396481370093547,0.6590564612649169,43,179
r3k1r1/pb6/1p1Bq2p/P1p1Pp2/6P1/6Q1/2P3PP/1R2R1K1 w q - 0 1,h3,h2h3,0.6674747094123104,0.7448792723830472,189,291,h2h3,True,0.6674747094123104,0.7448792723830472,189,291,h2h3,True,0.6674747094123104,0.7448792723830472,189,291
5r1k/1p2b1pp/p2p4/4p2q/4Pr2/P2R1PR1/NPP1Q2P/1K6 w - - 0 1,Qg2,e2g2,0.5394511726647755,0.5758139966794447,42,83,a2b4,False,0.5734071751959067,0.5073636275599663,80,8,e2g2,True,0.5394511726647755,0.5758139966794447,42,83
5br1/5q1k/rpp2pp1/p1p1p2n/P1P1P1RP/3P1N2/2PB1PQK/1R6 w - - 0 1,Ng1,f3g1,0.5569779371100583,0.5803043837193158,62,88,g4g5,False,0.6075850468927795,0.4981589683200522,118,-2,f3g1,True,0.5569779371100583,0.5803043837193158,62,88
2r1kbr1/5p2/p3p2p/1pP1P2n/2p1NB1P/5P2/PP3P2/3RK2R b K - 0 1,f5,f7f5,0.5195628448857756,0.48711557303526726,21,-14,f7f5,True,0.5195628448857756,0.48711557303526726,21,-14,f7f5,True,0.5195628448857756,0.48711557303526726,21,-14
2r1r1k1/1p2bppp/p2pb3/6P1/2q1PQ2/1NN5/PPP4P/1K1R2R1 w - - 0 1,h4,h2h4,0.5559760262953491,0.5550076484124536,61,60,h2h4,True,0.5559760262953491,0.5550076484124536,61,60,h2h4,True,0.5559760262953491,0.5550076484124536,61,60
2bq1rk1/4bppp/1Pp2n2/2Pp4/1p6/1N3PP1/2Q2P1P/B3KB1R w K - 0 1,h4,h2h4,0.5957902352939215,0.6672810362657015,105,189,f1d3,False,0.6417733181037858,0.6672810362657015,158,189,f1e2,False,0.6200061682720246,0.6713557948833915,132,194
3r1r1k/5ppp/p1Bp1n2/3P4/3Q4/6RP/1Pq2PP1/4R1K1 w - - 0 1,b4,b2b4,0.6323442575534982,0.705297423779081,147,237,b2b4,True,0.6323442575534982,0.705297423779081,147,237,b2b4,True,0.6323442575534982,0.705297423779081,147,237
2r3k1/p2n1pbp/qp2p1p1/4P1BP/3P1Q2/5N2/P2R1PP1/2rR2K1 w - - 0 1,Be7,g5e7,0.5033230247537459,0.6532413731006851,3,172,h5h6,False,0.5858166546214514,0.5749143902876699,94,82,g5e7,True,0.5033230247537459,0.6532413731006851,3,172
4q1k1/pb1n1ppp/1ppb1n2/6N1/2PP4/2N3P1/PBQ2P1P/5BK1 w - - 0 1,c5,c4c5,0.5441608534756832,0.5667962794387497,48,73,c4c5,True,0.5441608534756832,0.5667962794387497,48,73,c4c5,True,0.5441608534756832,0.5667962794387497,48,73
r4rk1/pp3ppp/4pn2/2bqN1B1/8/8/PPP1QPPP/R4RK1 w - - 0 1,Rfe1,f1e1,0.5186820144349755,0.5275875538925041,20,30,g5f6,False,0.5849274010824357,0.4926363724400336,93,-8,f1e1,True,0.5186820144349755,0.5275875538925041,20,30
6r1/1pp2r2/2k1p1pb/p1p1Pn1p/P1P2P2/NP1R2PP/6K1/2BR4 w - - 0 1,h4,h3h4,0.5658860007001851,0.5468090461073719,71,51,h3h4,True,0.5658860007001851,0.5468090461073719,71,51,d3d8,False,0.5399889132747414,0.5522778816577142,43,57
4r1k1/pp2rb1p/2p3p1/5pR1/1P1P1N1P/4PP2/1P3K2/4R3 w - - 0 1,Nd3,f4d3,0.5542522016146006,0.5595498132599205,59,65,h4h5,False,0.5568322410242202,0.5,62,0,f4d3,True,0.5542522016146006,0.5595498132599205,59,65
2r1k1r1/3pb3/p1q1pp2/7p/PpP1NPn1/1P3Q2/1B4PP/R4R1K w - - 0 1,f5,f4f5,0.6300908460669213,0.6431661450174323,144,160,f4f5,True,0.6300908460669213,0.6431661450174323,144,160,f4f5,True,0.6300908460669213,0.6431661450174323,144,160
r1bqnrk1/p3p1bp/1pp2ppB/2p5/4P3/2NP1N1P/PPPQ1PP1/R3K2R w KQ - 0 1,e5,e4e5,0.5644257338125642,0.5794073444653803,70,87,e4e5,True,0.5644257338125642,0.5794073444653803,70,87,e4e5,True,0.5644257338125642,0.5794073444653803,70,87
2r5/1p2p1k1/3pP3/2bP2p1/2R2pPp/1B3P2/P6P/7K b - - 0 1,h3,h4h3,0.6705203760824698,0.7037644505807509,192,235,h4h3,True,0.6705203760824698,0.7037644505807509,192,235,b7b5,False,0.5937995667498737,0.7233265559941559,103,261
5k1r/7p/1p1r1pp1/p1nP4/4P3/4RP2/B5PP/1R4K1 b - - 0 1,g5,g6g5,0.4554683856631901,0.4143247132264411,-48,-94,g6g5,True,0.4554683856631901,0.4143247132264411,-48,-94,g6g5,True,0.4554683856631901,0.4143247132264411,-48,-94
5rk1/p1pB2np/2Pp2pB/1p1Pp1Q1/4P2P/8/1q4N1/6K1 w - - 0 1,Bf5,d7f5,0.4724006455121468,0.7240628269004115,-30,262,d7e6,False,0.6875114577337236,0.6802294368681915,214,205,d7f5,True,0.4724006455121468,0.7240628269004115,-30,262
8/p3nk2/1p2Np2/4nPpp/2q1P3/P5PP/b2Q1BBK/8 b - - 0 1,Bb3,a2b3,0.32977741921738524,0.4742482461063748,-192,-28,a2b3,True,0.32977741921738524,0.4742482461063748,-192,-28,a2b3,True,0.32977741921738524,0.4742482461063748,-192,-28
5rk1/p1Q5/1p3Pq1/2pr3p/P2Bp2P/R7/1P4PK/8 b - - 0 1,e3,e4e3,0.5003233557908564,0.664824067524339,0,186,f8f7,False,0.50483206657096,0.5018410316799476,5,2,e4e3,True,0.5003233557908564,0.664824067524339,0,186
rn4k1/4qppp/p1pNp3/2P5/Pr1P4/5Q1P/5PP1/R2R2K1 w - - 0 1,a5,a4a5,0.727079367013716,0.7342422977111448,266,276,a1b1,False,0.7353687528410991,0.6329626589047256,277,148,a4a5,True,0.727079367013716,0.7342422977111448,266,276
2r2rk1/pb1qbppp/np2p3/3p4/1P1P4/P1N3P1/3BPPBP/R2Q1RK1 b - - 0 1,Nc7,a6c7,0.5464876874018252,0.5586421525846197,50,64,a6c7,True,0.5464876874018252,0.5586421525846197,50,64,a6c7,True,0.5464876874018252,0.5586421525846197,50,64
r4rk1/pp1bnpb1/1q2p2p/3p2pB/2pPP3/2P3P1/PPQN1PPN/R4RK1 w - - 0 1,e5,e4e5,0.6138920584493435,0.6191718321143753,125,132,e4e5,True,0.6138920584493435,0.6191718321143753,125,132,e4e5,True,0.6138920584493435,0.6191718321143753,125,132
3nr1k1/2qbbppp/5n2/1pp1p3/4P3/1BPPNN2/3B1PPP/Q3R1K1 w - - 0 1,c4,c3c4,0.5552842536982443,0.5622703840425896,60,68,c3c4,True,0.5552842536982443,0.5622703840425896,60,68,c3c4,True,0.5552842536982443,0.5622703840425896,60,68
r2q1rk1/2pnbppp/p2p4/3P4/Pp6/1B6/1PP2PPP/R1BQR1K1 w - - 0 1,a5,a4a5,0.5626185185491698,0.5568256609665037,68,62,a4a5,True,0.5626185185491698,0.5568256609665037,68,62,a4a5,True,0.5626185185491698,0.5568256609665037,68,62
r1r3k1/p4pp1/6b1/4P2p/5B2/P2p1PP1/1P3RP1/R5K1 w - - 0 1,Bd2,f4d2,0.5148536326988173,0.5082839219143761,16,9,b2b4,False,0.5163411541420577,0.5092041601288086,17,10,a1d1,False,0.5077972502070311,0.522078114090291,8,24
2rq1rk1/1b2bpp1/2p1pn1p/pp6/3PN3/P2BP3/1PQB1PPP/R4RK1 b - - 0 1,c5,c6c5,0.5273005569617446,0.5550076484124536,29,60,c6c5,True,0.5273005569617446,0.5550076484124536,29,60,c6c5,True,0.5273005569617446,0.5550076484124536,29,60
1r3rk1/q2n1nbp/b1pp1pp1/p3p3/N1PPP3/5NB1/P1Q1BPPP/3RR1K1 w - - 0 1,c5,c4c5,0.56839393895027,0.6406270050754315,74,157,c4c5,True,0.56839393895027,0.6406270050754315,74,157,c4c5,True,0.56839393895027,0.6406270050754315,74,157
rn2k1nr/pp2ppbp/2pp2p1/8/N1PPP3/q7/P2B1PPP/R2QKB1R w KQkq - 0 1,h4,h2h4,0.5127399928838396,0.6913366122677582,13,219,a1b1,False,0.5704859769952454,0.49631798655933523,77,-4,d2c1,False,0.40409880154404404,0.6991379705974721,-105,229
r2q1rk1/p2n1ppp/1p2p3/3b4/3P4/P1BB3Q/1P3PPP/R3K2R b KQ - 0 1,f5,f7f5,0.4989551723652377,0.5229967635676993,-1,25,d7f6,False,0.4992215730221739,0.5092041601288086,0,10,f7f5,True,0.4989551723652377,0.5229967635676993,-1,25
2r1k2r/pb3pp1/1q1bp2p/2n3P1/1p1Q3P/4PN2/PP1BBP2/R3K1R1 b Qk - 0 1,Bxf3,b7f3,0.5074583410785385,0.6338176636011208,8,149,b7f3,True,0.5074583410785385,0.6338176636011208,8,149,b7f3,True,0.5074583410785385,0.6338176636011208,8,149
2r1k2r/1q1nbpp1/p3p2p/1p1b4/3N1B1P/3B1P2/PPPQR1P1/1K1R4 b k - 0 1,Nc5,d7c5,0.5187255455653872,0.6431661450174323,20,160,d7c5,True,0.5187255455653872,0.6431661450174323,20,160,d7c5,True,0.5187255455653872,0.6431661450174323,20,160
r2qkb1r/1p3ppp/pn1pbn2/N3p3/4P1P1/2N1BP2/PPP4P/R2QKB1R b KQkq - 0 1,d5,d6d5,0.6163224798891385,0.7098684931758285,128,243,d6d5,True,0.6163224798891385,0.7098684931758285,128,243,d6d5,True,0.6163224798891385,0.7098684931758285,128,243
5rk1/1p4pp/pB1p3q/b2P4/N1P5/3Q2Pb/PP5P/3R2K1 b - - 0 1,Bxb6+,a5b6,0.7613183963415393,0.8312259245929859,315,433,a5b6,True,0.7613183963415393,0.8312259245929859,315,433,a5b6,True,0.7613183963415393,0.8312259245929859,315,433
r2qr1k1/ppb2ppp/2p1pnb1/8/4P1P1/BPP2B1P/P2NQP2/3R1RK1 b - - 0 1,Nd5,f6d5,0.5209311895108593,0.6960308990696248,22,225,f6d5,True,0.5209311895108593,0.6960308990696248,22,225,f6d5,True,0.5209311895108593,0.6960308990696248,22,225
2r2rk1/pp3ppp/1b2q3/2ppPN2/3P4/2P2Q2/P4PPP/R4RK1 w - - 0 1,c4,c3c4,0.4559804560426165,0.6631811026712696,-47,184,f3g4,False,0.5548660066413171,0.392177699072727,59,-119,c3c4,True,0.4559804560426165,0.6631811026712696,-47,184
2r2rk1/1p1bbppp/p2ppn2/5P2/P2BP3/1BN5/1PP3PP/3R1R1K b - - 0 1,e5,e6e5,0.48655208525335586,0.5138042910293155,-14,15,e6f5,False,0.48703238427861906,0.5009205189599892,-14,1,e6e5,True,0.48655208525335586,0.5138042910293155,-14,15
5rk1/pppq3p/2npbrp1/4pp2/2PPP3/6P1/PP1QNPBP/2R2RK1 b - - 0 1,f4,f5f4,0.49759018102114816,0.522078114090291,-2,24,f5f4,True,0.49759018102114816,0.522078114090291,-2,24,f5f4,True,0.49759018102114816,0.522078114090291,-2,24
r1r2bk1/1q1n1pp1/2n1p2p/3pP2N/1p1P3P/1P3N2/2RB1PP1/2RQ2K1 w - - 0 1,g4,g2g4,0.5360985112545544,0.5568256609665037,39,62,g2g4,True,0.5360985112545544,0.5568256609665037,39,62,g2g4,True,0.5360985112545544,0.5568256609665037,39,62
2rqr1k1/p4pp1/1pp1bn1p/3pB3/2PP1P2/3P2PP/P5B1/2RQ1RK1 b - - 0 1,dxc4,d5c4,0.49644109714921375,0.5477213400816676,-3,52,d5c4,True,0.49644109714921375,0.5477213400816676,-3,52,d5c4,True,0.49644109714921375,0.5477213400816676,-3,52
4qr2/5knQ/2p1pp2/ppP5/8/PP3N2/5PK1/7R w - - 0 1,Nd2,f3d2,0.48393938180839147,0.716645830340413,-17,252,h1h6,False,0.5975514780073597,0.6051860475782356,107,116,f3d2,True,0.48393938180839147,0.716645830340413,-17,252
1r2r1k1/1bq2pbp/2pp2p1/p1n5/2PB4/P3P1P1/2QN1PBP/2R1R1K1 w - - 0 1,Bxc5,d4c5,0.5501239022103124,0.5422429789460687,54,46,d4g7,False,0.5528609684776993,0.5422429789460687,57,46,c2c3,False,0.5377134069962131,0.5613639348680176,41,67
r1b1r1k1/pp1n1pbp/2pp1np1/3Pp3/2P1P3/1PN2NP1/P4PBP/R1BR2K1 b - - 0 1,Nc5,d7c5,0.4283054408383417,0.46416128552924907,-78,-39,c6d5,False,0.44509950760834915,0.41343150341573687,-59,-95,d7c5,True,0.4283054408383417,0.46416128552924907,-78,-39
r1b1r1k1/1pq3bp/n1pp1np1/p3pp2/2PPP3/PP3NP1/1BQN1PBP/R4RK1 w - - 0 1,c5,c4c5,0.5667499687954726,0.6016615267275047,72,112,c4c5,True,0.5667499687954726,0.6016615267275047,72,112,c4c5,True,0.5667499687954726,0.6016615267275047,72,112
2rq1rk1/pbp2ppp/1p1b4/3p4/3Pn3/P3P1P1/1PQBNPBP/2RR2K1 w - - 0 1,Bb4,d2b4,0.5350623440181651,0.5722126153120402,38,79,d2b4,True,0.5350623440181651,0.5722126153120402,38,79,d2b4,True,0.5350623440181651,0.5722126153120402,38,79
6k1/r4p1p/2Bp1bp1/2nPp3/2P5/r4P1P/2Q3P1/1R5K b - - 0 1,e4,e5e4,0.6975035885323614,0.7845548408574753,226,351,a3a2,False,0.700745272493993,0.7820549023054933,231,347,g8g7,False,0.6909551171753554,0.7943458971515726,218,367
r1br4/ppk2pp1/3bp2p/8/5PP1/3R2B1/PPP3B1/2KR4 b - - 0 1,f5,f7f5,0.2945163832671745,0.4724124461074959,-237,-30,d8d7,False,0.30994186914407484,0.12479122466512271,-217,-529,f7f5,True,0.2945163832671745,0.4724124461074959,-237,-30
3qr1k1/p4pb1/r5p1/1p1p3p/1PbN3P/P3P1P1/3Q1PB1/R2R2K1 b - - 0 1,g5,g6g5,0.5279838585632135,0.6191718321143753,30,132,d8e7,False,0.5416009982752124,0.5667962794387497,45,73,g6g5,True,0.5279838585632135,0.6191718321143753,30,132
r3k2r/pp2n1pp/1qn1bp2/4p3/Q3P3/B1P3P1/P2N1PBP/R4RK1 b kq - 0 1,Qa5,b6a5,0.5125434057094939,0.5376698043044984,13,41,b6a5,True,0.5125434057094939,0.5376698043044984,13,41,b6a5,True,0.5125434057094939,0.5376698043044984,13,41
2r3r1/1p2k1pp/pB2ppb1/P7/1bB1P3/1P1R1P2/4K1PP/R7 b - - 0 1,Rc6,c8c6,0.4129688866465048,0.4825172499538834,-95,-19,g6e8,False,0.46115012923393117,0.45501647940453177,-42,-49,c8c6,True,0.4129688866465048,0.4825172499538834,-95,-19
r3qrk1/1ppb1pbp/3p2p1/p1nPp2n/2P1P3/2N1BN1P/PPB2PP1/R2QR1K1 w - - 0 1,Bxc5,e3c5,0.5513388113887917,0.5776116974476763,55,85,a2a3,False,0.5594390435854466,0.5865684965842631,64,95,a2a3,False,0.5594390435854466,0.5865684965842631,64,95
r3k1r1/pb2qp2/1ppppn2/3Pn1p1/2P1P3/2Q3B1/PP1N1PP1/R3KB1R w KQq - 0 1,c5,c4c5,0.5733410941610262,0.6905503390546858,80,218,g3e5,False,0.6046228859267653,0.597241050790976,115,107,c4c5,True,0.5733410941610262,0.6905503390546858,80,218
r1k3nr/pppb2bp/2n2pp1/4p3/2P1P3/2N1BNP1/PP3P1P/2KR1B1R w - - 0 1,Rxd7,d1d7,0.48378443537653326,0.70145635827134,-17,232,d1d2,False,0.5775678281262127,0.5613639348680176,84,67,d1d7,True,0.48378443537653326,0.70145635827134,-17,232
r2qk2r/pp3pp1/1nn1b2p/3pP3/2pP4/2P1BN2/P1P1B1PP/R3QRK1 b kq - 0 1,Na4,b6a4,0.4293328181242635,0.41253886284800134,-77,-96,b6a4,True,0.4293328181242635,0.41253886284800134,-77,-96,b6a4,True,0.4293328181242635,0.41253886284800134,-77,-96
5rk1/2pq2p1/4b3/1p6/3P1r2/5NQ1/1P4PP/R3R1K1 w - - 0 1,Ra8,a1a8,0.5823731689642622,0.5767131009559461,90,84,a1a8,True,0.5823731689642622,0.5767131009559461,90,84,a1a8,True,0.5823731689642622,0.5767131009559461,90,84
2r3k1/pp3ppp/3p1bn1/P2P4/1PP2q2/3QRN2/6PP/1B5K b - - 0 1,Kf8,g8f8,0.5756970920204248,0.6226385940780689,82,136,g8f8,True,0.5756970920204248,0.6226385940780689,82,136,g8f8,True,0.5756970920204248,0.6226385940780689,82,136
5rk1/1p1nppb1/p1rpb2p/q2N4/3BPPpP/6P1/PPP2Q2/2KR1B1R b - - 0 1,Bxd5,e6d5,0.5835719181162757,0.5559168418448287,91,61,e6d5,True,0.5835719181162757,0.5559168418448287,91,61,e6d5,True,0.5835719181162757,0.5559168418448287,91,61
r2q1rk1/1p1nbppb/4pn1p/1Pp5/p3P3/P4NP1/1BPN1PBP/R3QRK1 b - - 0 1,c4,c5c4,0.5073549933808316,0.5385849714102531,7,42,c5c4,True,0.5073549933808316,0.5385849714102531,7,42,c5c4,True,0.5073549933808316,0.5385849714102531,7,42
1k5r/3bbp1r/pqnppp2/1p6/4PP1p/1NN4R/PPP3PP/1K1RQB2 w - - 0 1,a4,a2a4,0.6235568274171019,0.6697289417427889,137,192,a2a4,True,0.6235568274171019,0.6697289417427889,137,192,a2a4,True,0.6235568274171019,0.6697289417427889,137,192
3b1rk1/1p1q1pp1/3p3p/1b1Pp3/nP2Q3/4BN1P/P4PP1/2R1R1K1 b - - 0 1,Nb2,a4b2,0.48890961885701634,0.5812008926446736,-12,89,a4b2,True,0.48890961885701634,0.5812008926446736,-12,89,a4b2,True,0.48890961885701634,0.5812008926446736,-12,89
4r1k1/5ppp/5n2/p1pnN3/PqNP4/1P3Q2/5PPP/2R3K1 w - - 0 1,g4,g2g4,0.6466948542550219,0.7320812691889782,164,273,d4c5,False,0.664345786763577,0.6615341844106734,185,182,g2g4,True,0.6466948542550219,0.7320812691889782,164,273
2r1rbk1/3q1p1p/p1n3p1/1pp1P3/3pN3/1P3Q1P/PP1B1PP1/3RR1K1 b - - 0 1,Be7,f8e7,0.4165270357955363,0.5036820134406647,-91,4,f8g7,False,0.45739533749366856,0.4404501867400794,-46,-65,f8e7,True,0.4165270357955363,0.5036820134406647,-91,4
2r1k2r/1bqpbpp1/p1n1p2p/8/3N1PPP/4B3/PPPQ3R/2KR1B2 w k - 0 1,Nxc6,d4c6,0.5726456147933909,0.5413288883579234,79,45,d4c6,True,0.5726456147933909,0.5413288883579234,79,45,c1b1,False,0.5502697724235303,0.5595498132599205,54,65
